Unnamed: 0,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,filepath,fluent,audio_path
2411,HeStutters,18,31,test,test,0.0,0.0,0.0,0.0,0.0,2,SEP-28k_CLIP/HeStutters/18/HeStutters_18_31.wav,1,../Training/SEP-28k_CLIP/HeStutters/18/HeStutters_18_31.wav
21064,WomenWhoStutter,20,13,test,test,0.0,1.0,0.0,0.0,0.0,1,SEP-28k_CLIP/WomenWhoStutter/20/WomenWhoStutter_20_13.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/20/WomenWhoStutter_20_13.wav
21950,WomenWhoStutter,33,39,test,test,0.0,1.0,0.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/33/WomenWhoStutter_33_39.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/33/WomenWhoStutter_33_39.wav
27264,WomenWhoStutter,99,39,test,test,1.0,1.0,0.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/99/WomenWhoStutter_99_39.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/99/WomenWhoStutter_99_39.wav
12168,StutterTalk,35,23,test,test,0.0,1.0,0.0,0.0,1.0,1,SEP-28k_CLIP/StutterTalk/35/StutterTalk_35_23.wav,0,../Training/SEP-28k_CLIP/StutterTalk/35/StutterTalk_35_23.wav
4133,HVSA,2,124,train,dev,1.0,0.0,0.0,0.0,1.0,0,SEP-28k_CLIP/HVSA/2/HVSA_2_124.wav,0,../Training/SEP-28k_CLIP/HVSA/2/HVSA_2_124.wav
4691,IStutterSoWhat,1,73,dev,train,0.0,0.0,1.0,0.0,0.0,0,SEP-28k_CLIP/IStutterSoWhat/1/IStutterSoWhat_1_73.wav,0,../Training/SEP-28k_CLIP/IStutterSoWhat/1/IStutterSoWhat_1_73.wav
10689,StutterTalk,10,12,train,dev,0.0,0.0,1.0,0.0,0.0,0,SEP-28k_CLIP/StutterTalk/10/StutterTalk_10_12.wav,0,../Training/SEP-28k_CLIP/StutterTalk/10/StutterTalk_10_12.wav
19542,WomenWhoStutter,2,51,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_51.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_51.wav
7852,StrongVoices,5,23,train,dev,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_23.wav,1,../Training/SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_23.wav
13949,StutterTalk,64,175,train,dev,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_175.wav,0,../Training/SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_175.wav
3335,HeStutters,22,73,test,test,0.0,0.0,1.0,0.0,1.0,0,SEP-28k_CLIP/HeStutters/22/HeStutters_22_73.wav,0,../Training/SEP-28k_CLIP/HeStutters/22/HeStutters_22_73.wav
16128,StutteringIsCool,28,7,train,dev,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/StutteringIsCool/28/StutteringIsCool_28_7.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/28/StutteringIsCool_28_7.wav
9407,StrongVoices,25,33,train,dev,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/StrongVoices/25/StrongVoices_25_33.wav,0,../Training/SEP-28k_CLIP/StrongVoices/25/StrongVoices_25_33.wav
3797,HVSA,0,113,train,dev,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/HVSA/0/HVSA_0_113.wav,0,../Training/SEP-28k_CLIP/HVSA/0/HVSA_0_113.wav
5935,MyStutteringLife,12,11,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/MyStutteringLife/12/MyStutteringLife_12_11.wav,0,../Training/SEP-28k_CLIP/MyStutteringLife/12/MyStutteringLife_12_11.wav
23133,WomenWhoStutter,48,19,test,test,0.0,0.0,0.0,0.0,1.0,3,SEP-28k_CLIP/WomenWhoStutter/48/WomenWhoStutter_48_19.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/48/WomenWhoStutter_48_19.wav
3315,HeStutters,22,53,test,test,0.0,0.0,0.0,1.0,0.0,0,SEP-28k_CLIP/HeStutters/22/HeStutters_22_53.wav,0,../Training/SEP-28k_CLIP/HeStutters/22/HeStutters_22_53.wav
15323,StutteringIsCool,8,2,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StutteringIsCool/8/StutteringIsCool_8_2.wav,1,../Training/SEP-28k_CLIP/StutteringIsCool/8/StutteringIsCool_8_2.wav
17218,StutteringIsCool,47,25,train,dev,0.0,0.0,0.0,0.0,1.0,3,SEP-28k_CLIP/StutteringIsCool/47/StutteringIsCool_47_25.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/47/StutteringIsCool_47_25.wav
27951,WomenWhoStutter,104,14,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/104/WomenWhoStutter_104_14.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/104/WomenWhoStutter_104_14.wav
4543,IStutterSoWhat,0,123,train,dev,1.0,0.0,0.0,1.0,0.0,0,SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_123.wav,0,../Training/SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_123.wav
16769,StutteringIsCool,40,11,train,dev,0.0,0.0,0.0,1.0,0.0,1,SEP-28k_CLIP/StutteringIsCool/40/StutteringIsCool_40_11.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/40/StutteringIsCool_40_11.wav
23874,WomenWhoStutter,55,17,train,dev,0.0,0.0,0.0,1.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/55/WomenWhoStutter_55_17.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/55/WomenWhoStutter_55_17.wav
6681,MyStutteringLife,27,17,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/MyStutteringLife/27/MyStutteringLife_27_17.wav,1,../Training/SEP-28k_CLIP/MyStutteringLife/27/MyStutteringLife_27_17.wav
5804,MyStutteringLife,9,0,dev,train,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/MyStutteringLife/9/MyStutteringLife_9_0.wav,1,../Training/SEP-28k_CLIP/MyStutteringLife/9/MyStutteringLife_9_0.wav
24720,WomenWhoStutter,64,12,train,dev,0.0,0.0,0.0,1.0,1.0,0,SEP-28k_CLIP/WomenWhoStutter/64/WomenWhoStutter_64_12.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/64/WomenWhoStutter_64_12.wav
10328,StutterTalk,6,151,dev,train,0.0,0.0,0.0,0.0,1.0,3,SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_151.wav,0,../Training/SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_151.wav
5168,IStutterSoWhat,4,50,dev,train,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_50.wav,1,../Training/SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_50.wav
25616,WomenWhoStutter,81,57,test,test,0.0,0.0,0.0,1.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/81/WomenWhoStutter_81_57.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/81/WomenWhoStutter_81_57.wav
303,HeStutters,1,263,test,test,1.0,1.0,0.0,0.0,0.0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_263.wav,0,../Training/SEP-28k_CLIP/HeStutters/1/HeStutters_1_263.wav
5288,IStutterSoWhat,4,170,dev,train,1.0,0.0,0.0,0.0,0.0,1,SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_170.wav,0,../Training/SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_170.wav
15455,StutteringIsCool,11,14,test,test,0.0,0.0,0.0,1.0,1.0,0,SEP-28k_CLIP/StutteringIsCool/11/StutteringIsCool_11_14.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/11/StutteringIsCool_11_14.wav
27192,WomenWhoStutter,98,7,dev,train,0.0,0.0,1.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/98/WomenWhoStutter_98_7.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/98/WomenWhoStutter_98_7.wav
10694,StutterTalk,10,17,train,dev,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StutterTalk/10/StutterTalk_10_17.wav,1,../Training/SEP-28k_CLIP/StutterTalk/10/StutterTalk_10_17.wav
3458,HeStutters,22,196,dev,train,0.0,0.0,1.0,1.0,0.0,0,SEP-28k_CLIP/HeStutters/22/HeStutters_22_196.wav,0,../Training/SEP-28k_CLIP/HeStutters/22/HeStutters_22_196.wav
19631,WomenWhoStutter,2,140,train,dev,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_140.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_140.wav
22600,WomenWhoStutter,41,6,test,test,0.0,0.0,1.0,0.0,1.0,0,SEP-28k_CLIP/WomenWhoStutter/41/WomenWhoStutter_41_6.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/41/WomenWhoStutter_41_6.wav
22854,WomenWhoStutter,42,220,train,dev,0.0,1.0,0.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_220.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_220.wav
18083,StutteringIsCool,69,10,train,dev,0.0,0.0,0.0,1.0,0.0,1,SEP-28k_CLIP/StutteringIsCool/69/StutteringIsCool_69_10.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/69/StutteringIsCool_69_10.wav
20940,WomenWhoStutter,19,94,test,test,0.0,0.0,1.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/19/WomenWhoStutter_19_94.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/19/WomenWhoStutter_19_94.wav
25825,WomenWhoStutter,83,36,train,dev,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/83/WomenWhoStutter_83_36.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/83/WomenWhoStutter_83_36.wav
26569,WomenWhoStutter,90,21,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/90/WomenWhoStutter_90_21.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/90/WomenWhoStutter_90_21.wav
8843,StrongVoices,21,19,train,dev,0.0,1.0,0.0,0.0,0.0,2,SEP-28k_CLIP/StrongVoices/21/StrongVoices_21_19.wav,0,../Training/SEP-28k_CLIP/StrongVoices/21/StrongVoices_21_19.wav
6630,MyStutteringLife,26,6,test,test,0.0,1.0,0.0,0.0,0.0,1,SEP-28k_CLIP/MyStutteringLife/26/MyStutteringLife_26_6.wav,0,../Training/SEP-28k_CLIP/MyStutteringLife/26/MyStutteringLife_26_6.wav
11205,StutterTalk,23,8,test,test,0.0,0.0,0.0,0.0,1.0,3,SEP-28k_CLIP/StutterTalk/23/StutterTalk_23_8.wav,0,../Training/SEP-28k_CLIP/StutterTalk/23/StutterTalk_23_8.wav
9132,StrongVoices,23,70,train,dev,1.0,1.0,1.0,0.0,0.0,0,SEP-28k_CLIP/StrongVoices/23/StrongVoices_23_70.wav,0,../Training/SEP-28k_CLIP/StrongVoices/23/StrongVoices_23_70.wav
14176,StutterTalk,68,76,dev,train,0.0,0.0,0.0,1.0,1.0,0,SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_76.wav,0,../Training/SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_76.wav
25053,WomenWhoStutter,72,25,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/72/WomenWhoStutter_72_25.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/72/WomenWhoStutter_72_25.wav
17030,StutteringIsCool,46,32,train,dev,1.0,0.0,0.0,0.0,1.0,1,SEP-28k_CLIP/StutteringIsCool/46/StutteringIsCool_46_32.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/46/StutteringIsCool_46_32.wav
24654,WomenWhoStutter,62,209,test,test,1.0,0.0,0.0,0.0,0.0,1,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_209.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_209.wav
20950,WomenWhoStutter,19,104,test,test,0.0,0.0,1.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/19/WomenWhoStutter_19_104.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/19/WomenWhoStutter_19_104.wav
7124,MyStutteringLife,32,121,test,test,0.0,1.0,1.0,0.0,0.0,0,SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_121.wav,0,../Training/SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_121.wav
23853,WomenWhoStutter,54,36,dev,train,1.0,0.0,0.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/54/WomenWhoStutter_54_36.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/54/WomenWhoStutter_54_36.wav
8592,StrongVoices,15,8,dev,train,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StrongVoices/15/StrongVoices_15_8.wav,1,../Training/SEP-28k_CLIP/StrongVoices/15/StrongVoices_15_8.wav
24254,WomenWhoStutter,57,175,test,test,0.0,1.0,1.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_175.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_175.wav
7898,StrongVoices,6,29,dev,train,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_29.wav,1,../Training/SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_29.wav
15872,StutteringIsCool,21,31,test,test,0.0,0.0,1.0,0.0,0.0,0,SEP-28k_CLIP/StutteringIsCool/21/StutteringIsCool_21_31.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/21/StutteringIsCool_21_31.wav
24582,WomenWhoStutter,62,137,test,test,1.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_137.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_137.wav
15448,StutteringIsCool,11,7,test,test,0.0,0.0,0.0,0.0,1.0,3,SEP-28k_CLIP/StutteringIsCool/11/StutteringIsCool_11_7.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/11/StutteringIsCool_11_7.wav
16457,StutteringIsCool,34,96,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/StutteringIsCool/34/StutteringIsCool_34_96.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/34/StutteringIsCool_34_96.wav
20374,WomenWhoStutter,11,18,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/11/WomenWhoStutter_11_18.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/11/WomenWhoStutter_11_18.wav
21287,WomenWhoStutter,21,196,test,test,1.0,0.0,0.0,0.0,1.0,0,SEP-28k_CLIP/WomenWhoStutter/21/WomenWhoStutter_21_196.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/21/WomenWhoStutter_21_196.wav
22875,WomenWhoStutter,42,241,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_241.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_241.wav
25801,WomenWhoStutter,83,12,train,dev,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/83/WomenWhoStutter_83_12.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/83/WomenWhoStutter_83_12.wav
19805,WomenWhoStutter,5,20,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/5/WomenWhoStutter_5_20.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/5/WomenWhoStutter_5_20.wav
4596,IStutterSoWhat,0,176,dev,train,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_176.wav,1,../Training/SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_176.wav
15891,StutteringIsCool,22,10,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StutteringIsCool/22/StutteringIsCool_22_10.wav,1,../Training/SEP-28k_CLIP/StutteringIsCool/22/StutteringIsCool_22_10.wav
2619,HeStutters,19,22,test,test,1.0,0.0,0.0,0.0,1.0,1,SEP-28k_CLIP/HeStutters/19/HeStutters_19_22.wav,0,../Training/SEP-28k_CLIP/HeStutters/19/HeStutters_19_22.wav
15729,StutteringIsCool,18,8,test,test,0.0,0.0,0.0,0.0,1.0,3,SEP-28k_CLIP/StutteringIsCool/18/StutteringIsCool_18_8.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/18/StutteringIsCool_18_8.wav
21238,WomenWhoStutter,21,147,test,test,1.0,0.0,0.0,0.0,1.0,1,SEP-28k_CLIP/WomenWhoStutter/21/WomenWhoStutter_21_147.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/21/WomenWhoStutter_21_147.wav
5857,MyStutteringLife,10,13,test,test,1.0,0.0,0.0,0.0,0.0,1,SEP-28k_CLIP/MyStutteringLife/10/MyStutteringLife_10_13.wav,0,../Training/SEP-28k_CLIP/MyStutteringLife/10/MyStutteringLife_10_13.wav
1871,HeStutters,13,21,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/HeStutters/13/HeStutters_13_21.wav,0,../Training/SEP-28k_CLIP/HeStutters/13/HeStutters_13_21.wav
16052,StutteringIsCool,26,11,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StutteringIsCool/26/StutteringIsCool_26_11.wav,1,../Training/SEP-28k_CLIP/StutteringIsCool/26/StutteringIsCool_26_11.wav
6505,MyStutteringLife,23,141,dev,train,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_141.wav,0,../Training/SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_141.wav
2336,HeStutters,16,210,train,dev,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/HeStutters/16/HeStutters_16_210.wav,1,../Training/SEP-28k_CLIP/HeStutters/16/HeStutters_16_210.wav
3236,HeStutters,21,195,test,test,0.0,0.0,0.0,1.0,1.0,0,SEP-28k_CLIP/HeStutters/21/HeStutters_21_195.wav,0,../Training/SEP-28k_CLIP/HeStutters/21/HeStutters_21_195.wav
22409,WomenWhoStutter,39,87,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/39/WomenWhoStutter_39_87.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/39/WomenWhoStutter_39_87.wav
25051,WomenWhoStutter,72,23,dev,train,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/WomenWhoStutter/72/WomenWhoStutter_72_23.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/72/WomenWhoStutter_72_23.wav
27915,WomenWhoStutter,103,164,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/WomenWhoStutter/103/WomenWhoStutter_103_164.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/103/WomenWhoStutter_103_164.wav
6093,MyStutteringLife,16,9,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/MyStutteringLife/16/MyStutteringLife_16_9.wav,0,../Training/SEP-28k_CLIP/MyStutteringLife/16/MyStutteringLife_16_9.wav
28026,WomenWhoStutter,106,9,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/106/WomenWhoStutter_106_9.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/106/WomenWhoStutter_106_9.wav
20344,WomenWhoStutter,10,188,test,test,0.0,0.0,0.0,1.0,0.0,1,SEP-28k_CLIP/WomenWhoStutter/10/WomenWhoStutter_10_188.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/10/WomenWhoStutter_10_188.wav
18255,StutteringIsCool,73,22,train,dev,0.0,1.0,0.0,0.0,0.0,0,SEP-28k_CLIP/StutteringIsCool/73/StutteringIsCool_73_22.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/73/StutteringIsCool_73_22.wav
11811,StutterTalk,30,30,test,test,0.0,0.0,0.0,0.0,1.0,3,SEP-28k_CLIP/StutterTalk/30/StutterTalk_30_30.wav,0,../Training/SEP-28k_CLIP/StutterTalk/30/StutterTalk_30_30.wav
3886,HVSA,1,65,dev,train,1.0,0.0,0.0,0.0,0.0,1,SEP-28k_CLIP/HVSA/1/HVSA_1_65.wav,0,../Training/SEP-28k_CLIP/HVSA/1/HVSA_1_65.wav
15234,StutteringIsCool,5,33,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/StutteringIsCool/5/StutteringIsCool_5_33.wav,0,../Training/SEP-28k_CLIP/StutteringIsCool/5/StutteringIsCool_5_33.wav
25069,WomenWhoStutter,73,1,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/WomenWhoStutter/73/WomenWhoStutter_73_1.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/73/WomenWhoStutter_73_1.wav
25235,WomenWhoStutter,74,127,test,test,0.0,1.0,0.0,0.0,1.0,1,SEP-28k_CLIP/WomenWhoStutter/74/WomenWhoStutter_74_127.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/74/WomenWhoStutter_74_127.wav
26636,WomenWhoStutter,92,8,test,test,1.0,0.0,0.0,0.0,0.0,1,SEP-28k_CLIP/WomenWhoStutter/92/WomenWhoStutter_92_8.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/92/WomenWhoStutter_92_8.wav
2560,HeStutters,18,180,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/HeStutters/18/HeStutters_18_180.wav,0,../Training/SEP-28k_CLIP/HeStutters/18/HeStutters_18_180.wav
22201,WomenWhoStutter,35,39,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/35/WomenWhoStutter_35_39.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/35/WomenWhoStutter_35_39.wav
25864,WomenWhoStutter,84,35,dev,train,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/84/WomenWhoStutter_84_35.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/84/WomenWhoStutter_84_35.wav
4878,IStutterSoWhat,2,120,dev,train,1.0,0.0,0.0,0.0,0.0,0,SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_120.wav,0,../Training/SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_120.wav
25366,WomenWhoStutter,76,7,train,dev,0.0,0.0,0.0,1.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/76/WomenWhoStutter_76_7.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/76/WomenWhoStutter_76_7.wav
19594,WomenWhoStutter,2,103,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_103.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_103.wav
4841,IStutterSoWhat,2,83,dev,train,0.0,0.0,1.0,1.0,0.0,0,SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_83.wav,0,../Training/SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_83.wav
3344,HeStutters,22,82,test,test,0.0,0.0,0.0,1.0,1.0,1,SEP-28k_CLIP/HeStutters/22/HeStutters_22_82.wav,0,../Training/SEP-28k_CLIP/HeStutters/22/HeStutters_22_82.wav
23743,WomenWhoStutter,52,6,train,dev,0.0,0.0,1.0,0.0,0.0,0,SEP-28k_CLIP/WomenWhoStutter/52/WomenWhoStutter_52_6.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/52/WomenWhoStutter_52_6.wav
8618,StrongVoices,15,34,dev,train,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StrongVoices/15/StrongVoices_15_34.wav,1,../Training/SEP-28k_CLIP/StrongVoices/15/StrongVoices_15_34.wav
21777,WomenWhoStutter,30,154,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/WomenWhoStutter/30/WomenWhoStutter_30_154.wav,1,../Training/SEP-28k_CLIP/WomenWhoStutter/30/WomenWhoStutter_30_154.wav
6338,MyStutteringLife,22,14,train,dev,0.0,1.0,0.0,0.0,0.0,1,SEP-28k_CLIP/MyStutteringLife/22/MyStutteringLife_22_14.wav,0,../Training/SEP-28k_CLIP/MyStutteringLife/22/MyStutteringLife_22_14.wav
13914,StutterTalk,64,140,train,dev,0.0,1.0,0.0,0.0,0.0,1,SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_140.wav,0,../Training/SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_140.wav
23351,WomenWhoStutter,50,157,test,test,1.0,0.0,0.0,0.0,0.0,1,SEP-28k_CLIP/WomenWhoStutter/50/WomenWhoStutter_50_157.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/50/WomenWhoStutter_50_157.wav
2389,HeStutters,18,9,test,test,0.0,0.0,0.0,0.0,1.0,3,SEP-28k_CLIP/HeStutters/18/HeStutters_18_9.wav,0,../Training/SEP-28k_CLIP/HeStutters/18/HeStutters_18_9.wav
1808,HeStutters,12,176,test,test,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/HeStutters/12/HeStutters_12_176.wav,0,../Training/SEP-28k_CLIP/HeStutters/12/HeStutters_12_176.wav
10842,StutterTalk,14,5,train,dev,0.0,0.0,0.0,0.0,1.0,2,SEP-28k_CLIP/StutterTalk/14/StutterTalk_14_5.wav,0,../Training/SEP-28k_CLIP/StutterTalk/14/StutterTalk_14_5.wav
26349,WomenWhoStutter,88,67,test,test,0.0,1.0,0.0,0.0,0.0,1,SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_67.wav,0,../Training/SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_67.wav
7170,MyStutteringLife,32,167,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_167.wav,1,../Training/SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_167.wav
14512,StutterTalk,72,72,dev,train,1.0,0.0,0.0,0.0,0.0,0,SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_72.wav,0,../Training/SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_72.wav
12640,StutterTalk,43,23,test,test,0.0,0.0,0.0,0.0,0.0,3,SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_23.wav,1,../Training/SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_23.wav
