Clip,SoundRep,WordRep,Interjection
WomenWhoStutter_83_39,0.0011588841,0.00063841185,0.9962541
WomenWhoStutter_86_24,0.008653008,0.9991172,0.0007447904
MyStutteringLife_22_25,0.008444975,1.39591375e-05,0.16824877
WomenWhoStutter_95_35,0.49473104,0.00012751928,0.0042571714
WomenWhoStutter_32_5,0.0015795452,0.00054471585,0.9982868
HVSA_1_152,0.0015914601,0.00045521546,0.008680137
WomenWhoStutter_21_95,0.05638402,0.0019891947,4.905213e-05
StrongVoices_2_23,0.01184416,3.6947116e-05,0.0051110033
IStutterSoWhat_2_23,0.99715304,0.0020443986,0.0014057838
StutterTalk_43_136,0.002168866,0.00069734856,0.9989041
StrongVoices_11_30,0.00046846358,0.0012493756,0.00040197317
IStutterSoWhat_2_181,0.9868101,0.0011151151,0.000295317
HeStutters_8_106,0.9081865,0.03873497,0.0003748219
StrongVoices_13_37,0.00091527007,0.010987254,8.809728e-05
WomenWhoStutter_62_91,0.0027342595,0.004336885,0.9996728
StutteringIsCool_42_16,0.0008074959,0.9933215,0.0043152245
WomenWhoStutter_15_31,0.98959666,0.00059666653,0.0021710114
HeStutters_21_123,0.96710366,0.63513607,0.00033714576
WomenWhoStutter_76_26,0.0023302287,0.999283,0.16274443
WomenWhoStutter_19_153,0.00020012067,0.00013829219,0.23046082
StrongVoices_23_75,0.00044273117,0.00046243798,0.9695106
StutterTalk_64_25,0.00025779422,0.00016775956,0.25608802
StutterTalk_16_17,0.9443933,0.4429018,0.00956982
HeStutters_15_91,0.001065397,5.1306703e-05,0.0028722219
StutteringIsCool_48_1,0.003351261,0.000597809,7.412691e-05
StrongVoices_23_215,0.00045837098,0.00081517524,0.00034930022
StrongVoices_10_44,0.04648237,0.0012690894,0.23591447
WomenWhoStutter_21_112,0.015552708,0.9969041,0.013008112
WomenWhoStutter_39_230,0.018415818,0.887701,3.0628646e-05
WomenWhoStutter_18_2,0.3437344,0.3236265,0.9719811
StutterTalk_17_10,0.00095756294,5.3794112e-05,0.8358867
WomenWhoStutter_17_10,0.9935821,0.00069454074,0.0014361072
StutterTalk_25_118,0.003587657,0.9997737,0.015690802
StutterTalk_11_7,0.0002338206,0.0003174449,0.001267723
WomenWhoStutter_50_468,0.014565355,0.00013538387,0.00045065052
StutterTalk_25_55,0.20411116,8.733803e-05,0.74231786
StutterTalk_33_147,0.0062944433,0.0053931726,0.99977726
WomenWhoStutter_16_10,0.0031499628,0.9995158,0.0041416646
StutterTalk_8_58,0.009672038,8.0257196e-05,0.40839523
WomenWhoStutter_87_149,0.0039427467,0.0006451467,0.9989863
StutteringIsCool_67_34,0.99745315,0.0014403646,0.0021986722
MyStutteringLife_7_167,0.76911604,0.00013595476,0.00045755945
StutterTalk_53_5,0.1524138,0.00019843834,7.791196e-05
WomenWhoStutter_21_43,0.00029447748,5.3683114e-05,0.13282792
StutterTalk_64_61,0.00031811083,6.526941e-05,0.034190323
StutteringIsCool_82_117,0.00024036865,0.00024689978,0.002041212
HeStutters_20_183,0.99321413,0.0025653157,0.00068370136
StrongVoices_1_12,0.00062492513,0.000491871,0.00025318316
IStutterSoWhat_3_155,0.000116586794,0.00019512154,0.031803176
WomenWhoStutter_83_25,0.0013927493,0.00010286839,0.81587404
StutterTalk_13_27,0.00028556856,0.00050833385,0.0014604366
WomenWhoStutter_84_23,0.9940294,0.00080751133,0.001349744
WomenWhoStutter_27_20,0.0026104676,0.0016938362,0.99955183
HVSA_3_18,0.0013692746,0.0003602389,0.99586856
StutteringIsCool_34_20,0.10902754,0.8864432,0.9439117
StutteringIsCool_80_107,0.0020941992,5.0735205e-05,0.0013849733
WomenWhoStutter_57_100,0.0014751736,7.096877e-05,0.0030567239
WomenWhoStutter_81_91,0.020452408,0.06659459,0.9998784
StutterTalk_35_6,0.99767786,0.0047285846,0.005615585
StutterTalk_26_174,7.624689e-05,0.00042581698,0.21864401
MyStutteringLife_28_9,0.07168833,0.9966654,0.005884677
HeStutters_1_15,0.9656365,0.00081250136,0.0006540056
WomenWhoStutter_96_138,0.0040107924,2.4493114e-05,0.0026984864
MyStutteringLife_1_17,0.0011391585,0.0005044186,0.021178396
HeStutters_22_167,0.6843417,0.9931235,0.908339
StutterTalk_75_24,0.00067689805,0.0002691438,0.00066556974
StutterTalk_25_4,0.00021648253,0.0009958798,0.0033057968
WomenWhoStutter_2_103,0.00039770207,0.000115343006,0.0025587878
StrongVoices_32_15,0.047856666,0.0003463335,0.012670718
WomenWhoStutter_97_81,0.99692243,0.019569198,0.003455569
WomenWhoStutter_57_115,0.91661084,0.00023710095,0.0007725872
StutterTalk_21_35,0.00027635728,6.856251e-05,0.10258648
WomenWhoStutter_57_106,0.9739319,0.011187438,8.9926136e-05
MyStutteringLife_22_18,0.0004055336,0.00024698974,0.0007832328
StutteringIsCool_84_29,0.000461321,9.011319e-05,0.0056301476
StutterTalk_54_36,0.0015273271,0.00018574465,0.00027585868
WomenWhoStutter_15_38,0.01186145,0.88013715,2.9725254e-05
HeStutters_12_121,0.039816663,6.146106e-05,0.00025499816
WomenWhoStutter_2_3,0.013135727,0.00016964886,0.00021122435
WomenWhoStutter_57_82,0.0015432378,5.281551e-05,0.003833545
WomenWhoStutter_50_244,0.9521893,0.00039912295,0.00036039331
WomenWhoStutter_25_20,0.024356112,0.9987637,0.99607193
StrongVoices_10_120,0.002439543,0.00029661926,0.00012563486
StrongVoices_32_120,0.00023045509,0.0002749827,0.0047287797
WomenWhoStutter_57_159,8.88772e-05,0.00174663,0.023192756
StutterTalk_11_38,0.07216166,0.9334793,0.031820655
StutterTalk_68_106,0.00039734397,0.00020653447,0.7940817
StutterTalk_33_0,0.0005821374,0.00025402146,0.0005956687
WomenWhoStutter_14_28,0.00025482583,0.008699398,0.8599154
StutteringIsCool_40_7,0.9918739,0.0010047144,0.00051772554
WomenWhoStutter_14_9,8.828018e-05,0.005000782,0.008375961
MyStutteringLife_5_35,0.0001829394,0.0003112968,0.0036542986
StutteringIsCool_21_29,0.98058975,0.001819085,0.00041502487
MyStutteringLife_39_38,0.010902528,0.27632606,0.98958254
IStutterSoWhat_3_62,0.49365544,0.9978333,0.0009630293
MyStutteringLife_35_118,0.9969303,0.0009896999,0.002825563
StutterTalk_40_5,0.0006013669,0.00018740658,0.001296775
HVSA_0_54,0.988415,0.00085457397,0.00064418546
StutteringIsCool_46_141,0.00084091537,0.00015631186,0.97690773
WomenWhoStutter_21_126,0.1346582,0.988777,0.0003838705
StrongVoices_6_98,0.00013970333,0.00022885008,0.009981511
StrongVoices_23_254,0.00045802706,6.756447e-05,0.011040434
StutteringIsCool_82_125,0.00012281831,0.002108001,0.8910125
StutteringIsCool_26_31,0.00017118262,9.774914e-05,0.11395794
StutterTalk_12_2,0.0012445861,0.00014509795,0.00060465315
MyStutteringLife_16_17,0.000526316,0.00010360712,0.0019818933
MyStutteringLife_32_132,0.0026956352,0.0009429165,0.999316
HeStutters_23_93,0.0016193173,0.00017059325,0.00044339066
StrongVoices_31_16,0.0018556976,0.00014737471,0.00038503224
WomenWhoStutter_19_149,0.99094385,0.00078265235,0.00070683553
StutteringIsCool_40_14,0.0002731239,0.0005857205,0.0007155893
StutteringIsCool_64_5,0.002891277,0.0012150869,0.9994597
HeStutters_12_55,0.0017783949,0.000109222936,0.98322034
StrongVoices_23_36,0.23566908,0.015542255,0.0025422412
HeStutters_20_169,0.039125193,3.20104e-05,0.10207188
HeStutters_5_129,0.031524736,7.463825e-05,0.00023139191
WomenWhoStutter_21_200,0.0014033748,0.00070754386,0.00017728187
WomenWhoStutter_103_170,0.0013530015,0.9988506,0.0022101684
WomenWhoStutter_81_132,0.00042555726,0.001743508,0.039947398
StutterTalk_40_13,0.00016928172,0.00011857465,0.023288349
StutteringIsCool_5_27,0.9930922,0.0014919911,0.00054314395
WomenWhoStutter_62_174,0.00054990675,0.00036368417,0.0009068875
WomenWhoStutter_98_28,0.9639083,0.00035580527,0.00045054161
MyStutteringLife_23_60,0.0031635903,0.0011819054,0.99942917
StutterTalk_26_104,0.0081330165,0.00017089446,0.000495225
StutterTalk_8_181,0.001959164,0.0007369874,0.99856263
StutterTalk_44_15,0.000248025,8.5591906e-05,0.027824812
StutterTalk_33_88,0.01863599,0.00035267338,8.477643e-05
StutterTalk_26_46,0.023548378,0.99971133,0.014470025
WomenWhoStutter_27_33,0.10641192,0.16129942,0.9996593
StutterTalk_64_89,0.0010451523,0.00039778228,0.00030575617
WomenWhoStutter_70_18,0.0003666474,7.7102195e-05,0.0062832655
StutterTalk_8_147,0.0021957522,6.969908e-05,0.0010232306
StutterTalk_44_4,0.7660295,0.98694265,0.00018640519
HVSA_3_117,0.97097474,0.0013260602,0.0007216958
WomenWhoStutter_56_34,0.0012391744,0.000111750436,0.0018921231
MyStutteringLife_26_14,0.00032113545,0.00043632026,0.0009443721
HeStutters_2_189,0.31260207,8.140272e-05,0.00028208003
HeStutters_15_167,0.9776318,0.000377816,0.0009986564
HeStutters_1_220,0.00089608977,0.96890867,0.5561181
StutterTalk_37_101,8.4344305e-05,0.00037263447,0.048677973
StutteringIsCool_36_5,0.004433597,0.00036130907,0.99657416
HeStutters_6_36,0.0030703186,0.99931633,0.0021923594
WomenWhoStutter_96_89,0.00015004644,0.020557877,0.00032373387
WomenWhoStutter_6_101,0.9845776,0.0063251685,0.0005830987
WomenWhoStutter_101_188,0.0011927004,8.082523e-05,0.6493326
WomenWhoStutter_108_21,0.0008965796,0.9061418,0.9542602
WomenWhoStutter_17_2,0.43959266,0.00020982807,0.00015426714
WomenWhoStutter_50_334,0.067234896,0.00028273376,8.862905e-05
StrongVoices_24_9,0.002863807,0.00024197201,0.9949504
IStutterSoWhat_0_124,0.00031755693,0.027515355,0.00033259063
WomenWhoStutter_49_4,0.10915705,0.00079626055,0.0010853306
WomenWhoStutter_74_93,0.0011592458,7.816461e-05,0.0031632895
StutterTalk_59_30,0.0015337508,0.00012234351,0.98326874
WomenWhoStutter_101_132,0.02342115,0.02090017,0.0003691097
WomenWhoStutter_97_151,0.951538,0.13755742,0.119606495
WomenWhoStutter_10_12,0.4658763,0.006777434,6.537536e-05
WomenWhoStutter_55_21,0.00045778172,7.636935e-05,0.0042684083
StutterTalk_63_51,0.016515704,0.9723098,0.4321194
WomenWhoStutter_50_99,0.00020651144,0.00024628357,0.004302306
HeStutters_14_22,0.12874661,0.9809972,0.013796416
StutteringIsCool_55_7,0.15760355,0.00044272418,5.271557e-05
StutterTalk_63_29,0.00065271294,0.00054885395,0.9931578
WomenWhoStutter_62_158,0.0001660174,0.00034000538,0.0018912482
StutteringIsCool_2_24,0.0024725667,3.7401413e-05,0.003418122
StrongVoices_21_132,0.9947076,0.009715237,0.0009716956
HVSA_1_65,0.03993501,0.0001975842,0.00017844528
WomenWhoStutter_62_142,0.91369396,0.02861811,0.004488018
WomenWhoStutter_47_17,0.0037288743,0.99905366,0.0011417004
HeStutters_22_123,0.9968817,0.09174667,0.02064221
HeStutters_5_141,0.9109607,0.008418098,0.0006512149
StutteringIsCool_3_9,0.0001153309,0.00031150196,0.020974906
StrongVoices_3_16,0.00046241333,8.099784e-05,0.005950099
WomenWhoStutter_40_26,0.056703426,0.0005106335,4.7713627e-05
WomenWhoStutter_74_192,0.0005750076,6.347932e-05,0.46478516
WomenWhoStutter_30_129,0.00024366294,0.00020780879,0.0022651807
StutteringIsCool_70_13,0.00013443001,0.00020774954,0.009532759
StutteringIsCool_78_29,0.9928924,0.0011755448,0.0006324943
WomenWhoStutter_16_30,0.00049563823,0.00051334547,0.9632064
WomenWhoStutter_100_12,0.26340488,9.262971e-05,0.00020409083
IStutterSoWhat_2_108,0.7535099,0.0028231414,3.084744e-05
WomenWhoStutter_74_118,0.9436107,9.1259164e-05,0.0041169985
WomenWhoStutter_1_54,0.0006353847,7.6610566e-05,0.008938272
HeStutters_12_8,0.9631768,0.0016776058,0.088566884
WomenWhoStutter_9_20,0.0014306367,0.00046281703,0.9974782
IStutterSoWhat_1_2,0.99430037,0.0008436811,0.0011183593
IStutterSoWhat_0_165,0.004197368,0.00012864289,0.0002921027
StutterTalk_54_7,0.005573925,0.9980819,0.0010521751
WomenWhoStutter_99_93,0.0145193795,0.0003049216,0.00061664474
WomenWhoStutter_56_53,0.0016937322,0.0029921078,0.9993337
WomenWhoStutter_50_392,0.00023519098,0.0027333286,0.00029490227
StrongVoices_15_22,0.00019143787,0.00045388044,0.0010157437
StutterTalk_72_98,0.016354444,0.9957528,0.0028061992
IStutterSoWhat_4_128,0.8368045,0.008746269,0.9968748
WomenWhoStutter_51_34,0.00043977436,0.0002115307,0.0013816857
HeStutters_7_32,0.0028056002,0.98725253,0.0033643239
WomenWhoStutter_56_101,0.085289575,0.00014226287,0.2353191
StutterTalk_68_96,0.0024714072,0.0011685821,0.9993655
WomenWhoStutter_42_236,0.0014530959,0.00068890804,0.00012502239
HVSA_2_12,0.0011238144,0.00021811371,0.0011409634
WomenWhoStutter_40_15,0.408493,0.004700263,5.497015e-05
StutterTalk_21_31,0.9969414,0.39756072,0.009615017
WomenWhoStutter_0_210,0.00037119145,0.0001289744,0.0044739153
StutterTalk_24_2,0.00018614926,0.00086333964,0.00632834
HeStutters_16_59,0.99017835,0.002143841,0.0009035552
StutterTalk_20_29,0.0022561518,0.0005194635,0.998722
StutterTalk_40_28,0.011945689,0.9987081,0.00044742244
MyStutteringLife_2_8,0.48716652,0.023876525,0.00028324372
HeStutters_8_148,0.0004861817,0.0030605784,0.0007293813
HeStutters_21_13,0.000796829,0.00030040144,0.00027125157
StutteringIsCool_46_167,0.0007455535,5.254268e-05,0.2143388
HVSA_1_71,0.4011837,0.02596495,4.9243965e-05
HeStutters_5_67,0.0004765445,0.00018228455,0.0012692441
StutteringIsCool_63_19,0.0022332305,0.25908408,0.34337834
WomenWhoStutter_10_132,0.00075566984,4.987318e-05,0.20030226
StutterTalk_14_33,0.000450582,0.00018076332,0.0011218729
StrongVoices_12_9,0.0012377559,0.0001306088,0.0005088373
WomenWhoStutter_1_164,0.98073614,0.019759873,0.428212
WomenWhoStutter_1_104,0.0011641352,0.0004455502,0.9928375
WomenWhoStutter_101_194,0.0006000249,0.25457266,0.0006436786
WomenWhoStutter_4_7,0.000107904896,0.00038298024,0.017694155
MyStutteringLife_35_179,0.9880788,0.0008406405,0.0005504403
HeStutters_2_174,0.00032008457,8.186919e-05,0.018399782
StrongVoices_34_31,0.54875773,0.9933367,0.9362339
MyStutteringLife_21_38,0.0022837503,0.0016447523,8.964599e-05
MyStutteringLife_13_25,0.002653819,0.0006513055,0.99891055
WomenWhoStutter_48_37,0.0004116155,8.4485735e-05,0.0041664736
WomenWhoStutter_81_183,0.8467452,0.014229299,3.8304905e-05
StutterTalk_29_35,0.0002950646,6.631255e-05,0.020536827
StutteringIsCool_38_37,0.0010726,0.0009109818,0.99810517
WomenWhoStutter_74_37,0.00021234667,0.00029070053,0.0017371898
StutterTalk_39_1,0.00016266503,0.000171729,0.010670386
WomenWhoStutter_39_136,0.0033184132,0.99934,0.020892901
StutterTalk_14_36,0.00044966486,0.00015916424,0.0013972784
WomenWhoStutter_7_18,0.001374303,0.00026470333,0.99386615
HVSA_1_179,0.7613823,0.2870753,0.5577309
StutterTalk_63_76,0.97966605,0.00038801765,0.0005063764
StutterTalk_10_33,0.008194328,0.9995074,0.0015225549
WomenWhoStutter_2_170,0.2997168,0.0002929994,8.585366e-05
HeStutters_16_159,0.0013136495,0.9992816,0.0054510115
WomenWhoStutter_71_6,0.0010246484,0.00023750639,0.0003677494
WomenWhoStutter_6_36,0.00019125725,0.00083385064,0.00087845203
WomenWhoStutter_103_23,0.002733157,0.005188212,0.00077009684
StutteringIsCool_12_5,0.020613706,0.3783009,0.98561424
StrongVoices_10_25,0.0025413865,0.0001902901,0.00058363465
HeStutters_8_191,0.041328967,0.999723,0.0033784532
HeStutters_5_148,0.00180122,0.000138856,0.974179
StutterTalk_37_82,0.32280287,0.00023503945,0.0001614808
IStutterSoWhat_2_56,0.9605293,0.002490861,0.0058966815
StutteringIsCool_27_7,0.00021041588,9.947405e-05,0.5787867
StutteringIsCool_40_28,0.0002247007,0.00019503188,0.0030510605
StutterTalk_28_14,0.9873663,0.0020413238,0.0039040723
StutterTalk_21_37,0.07703171,0.92202294,0.00012066207
WomenWhoStutter_95_22,0.081145994,0.93536764,0.0042047286
StrongVoices_0_23,0.0007928817,0.000117650314,0.00097147893
WomenWhoStutter_97_182,0.019044466,8.6875436e-05,0.03576054
StrongVoices_6_118,0.0012776271,0.0010352555,0.0006865688
StutteringIsCool_82_77,0.0010171216,0.00027791326,0.94378185
WomenWhoStutter_0_259,0.0006996575,0.00045538187,0.0008660436
HeStutters_16_178,0.99213153,0.001118018,0.00067838276
StutteringIsCool_75_36,0.9973156,0.0010662621,0.0040825116
WomenWhoStutter_69_9,0.33372456,0.94115305,0.0011435199
StutteringIsCool_28_24,0.43616337,0.0015009679,0.9983423
HVSA_1_124,0.14445339,0.00020105248,0.7369983
StutterTalk_52_16,0.0014019923,0.0008041599,0.000112846654
WomenWhoStutter_10_37,0.054614954,0.9830731,0.00026501445
StutterTalk_37_75,0.7782379,0.01843299,2.9296865e-05
StutterTalk_38_17,0.00016310209,0.0005554114,0.0012309907
HeStutters_6_188,0.00026184507,0.005699656,0.002093926
WomenWhoStutter_23_30,0.011192048,7.24733e-05,0.00029650304
WomenWhoStutter_19_15,0.9922559,0.0007113687,0.0016300762
WomenWhoStutter_102_30,0.0029900628,0.99902904,0.0011927782
StutterTalk_37_87,0.0028310108,0.9993025,0.0024952535
IStutterSoWhat_4_164,0.0015033738,0.00050939654,0.9979296
WomenWhoStutter_103_171,0.0012043414,0.9985978,0.0022336545
HVSA_3_134,0.023507291,0.99612266,0.00010801886
StrongVoices_19_15,0.00047115775,0.00021325545,0.00094714115
HeStutters_22_150,0.018316917,0.999724,0.0020621174
StutterTalk_25_72,0.009457716,0.00060616323,0.001253015
StutteringIsCool_53_34,0.00019288847,9.943471e-05,0.1672004
WomenWhoStutter_101_118,0.0012930637,9.882396e-05,0.9606169
HVSA_1_32,0.8649431,0.00039836304,0.00011496922
WomenWhoStutter_6_115,0.0018789762,0.008127726,0.020780452
WomenWhoStutter_56_172,0.0044129263,0.0008689508,0.9987675
WomenWhoStutter_99_15,0.003139466,0.00013219604,0.00031016633
StrongVoices_23_65,0.0011790993,0.0004016192,0.00024387726
StutterTalk_7_20,0.8818568,0.00070016814,0.8762312
MyStutteringLife_37_17,0.04062856,2.4946501e-05,0.002081333
StutterTalk_25_28,0.0043074833,5.2475527e-05,0.017326623
StutteringIsCool_34_187,0.23554179,0.97557676,0.00021161823
HeStutters_19_89,0.001788673,0.00025852004,0.9957398
StutteringIsCool_23_10,0.96847355,0.5812396,0.0012118696
HeStutters_18_141,0.5744348,0.9983134,0.0028993671
StutterTalk_63_52,0.99891984,0.004951652,0.040137902
WomenWhoStutter_55_13,0.9718008,0.0016909626,0.0002056322
StrongVoices_6_31,0.00044774418,0.0002552784,0.0006950907
WomenWhoStutter_85_6,0.0031455664,0.9997998,0.021235418
HVSA_2_113,0.0038157427,0.0022975313,5.3029034e-05
WomenWhoStutter_74_89,0.0039526015,0.99938345,0.0015498573
WomenWhoStutter_98_10,0.0275314,0.9274344,0.012600827
WomenWhoStutter_58_15,0.0006259779,4.9379774e-05,0.016033953
WomenWhoStutter_0_229,0.62688655,0.003016125,0.0014242656
WomenWhoStutter_88_182,0.051047012,0.9987865,0.029316816
StutterTalk_56_29,0.0029707926,0.97517484,0.006015975
StutterTalk_26_66,0.0029336908,0.00024627088,0.00033616045
StutteringIsCool_46_185,0.0074279783,0.99908805,0.001578758
HeStutters_16_49,0.0001889606,0.00021170946,0.0041825795
StutterTalk_73_24,0.0006682519,0.008272174,0.9979119
WomenWhoStutter_28_2,0.0004946058,0.95637095,0.8127928
WomenWhoStutter_108_11,0.0028686014,0.0004688804,0.99774396
StutteringIsCool_10_20,0.0058614276,3.2197066e-05,0.0031496019
StutteringIsCool_80_80,0.0047199125,3.3619966e-05,0.22394352
WomenWhoStutter_88_139,0.00027440206,0.00019962956,0.0017211395
StutterTalk_78_32,0.00016830479,0.00011886638,0.018330015
WomenWhoStutter_87_69,0.0034097037,0.9961241,0.0002241418
WomenWhoStutter_17_11,0.003441381,0.0020267342,0.99966824
MyStutteringLife_36_18,0.00016331609,0.00033501236,0.0027024068
StutteringIsCool_44_10,0.098881915,0.0007646676,0.00026215008
WomenWhoStutter_47_26,0.0011468317,0.72800165,0.0012995852
StutterTalk_77_27,0.99588615,0.0011497561,0.0016864889
HeStutters_2_140,0.007577668,6.326164e-05,0.00076802284
StutteringIsCool_17_7,0.9875651,0.00074826076,0.0013457264
WomenWhoStutter_88_17,0.98161167,0.00055792474,0.0004536761
StutterTalk_43_149,0.010866597,0.99890757,0.00410411
StutterTalk_7_19,0.0005167092,0.00020075077,0.00068833376
StutterTalk_18_36,0.0007920563,0.00015306695,0.00059927907
MyStutteringLife_9_38,0.0001285475,0.00027012557,0.0146925235
StutterTalk_8_14,0.013440459,0.99920183,0.26397866
MyStutteringLife_22_33,0.99749595,0.036686692,0.023600856
WomenWhoStutter_12_4,0.00124546,0.890491,0.9983929
StutteringIsCool_59_33,0.0121697225,6.624208e-05,0.00029363416
HeStutters_19_21,0.0005880077,0.005382571,0.00010098471
IStutterSoWhat_4_32,0.9667618,0.00034886357,0.00044441046
MyStutteringLife_16_0,0.99617493,0.0015412978,0.0040475563
StutterTalk_26_131,0.043409497,4.3772132e-05,0.7805491
StrongVoices_32_95,0.00035643234,0.00018169956,0.0018569645
StutteringIsCool_50_4,0.96950924,0.0018376145,0.00025284762
StutteringIsCool_36_0,0.0003485504,0.00024990662,0.96051747
StutteringIsCool_34_80,0.025175298,0.001135629,0.21827334
WomenWhoStutter_2_56,0.00010998516,0.0022781303,0.0054649836
WomenWhoStutter_57_42,0.0022063975,0.00016461169,0.005412262
HeStutters_22_200,0.00016732678,0.0015242782,0.00069991656
StutterTalk_6_74,0.003023373,0.0014793699,0.99953794
WomenWhoStutter_14_47,0.00021760106,0.00010625688,0.014771923
StutteringIsCool_52_38,0.0017671669,0.00010428422,0.0091249645
StutterTalk_25_171,0.0053195218,0.4384462,0.99937433
WomenWhoStutter_87_61,0.103579484,0.001996764,0.00040438262
WomenWhoStutter_62_54,0.0055801584,0.00019337167,0.00021521066
WomenWhoStutter_96_51,0.000116837866,0.00017502514,0.034898244
WomenWhoStutter_103_161,0.00029824724,0.00030876225,0.00094974955
WomenWhoStutter_28_38,0.06921433,0.00016383562,0.00062686746
WomenWhoStutter_101_10,0.0026845923,0.011331096,5.0439157e-05
WomenWhoStutter_74_133,0.0039995806,0.9993124,0.0022918985
WomenWhoStutter_105_6,0.0013565375,0.004461538,0.99939454
WomenWhoStutter_56_89,0.48877677,0.00011787255,0.054923665
HeStutters_18_24,0.013708471,4.0099585e-05,0.0014227463
StutterTalk_72_161,0.008071225,0.9975061,0.0006659187
HeStutters_2_185,0.99568367,0.0017260136,0.0015186209
StutteringIsCool_78_16,0.02440299,0.14059989,0.9758514
StutteringIsCool_39_3,0.014671779,7.926357e-05,0.9810191
WomenWhoStutter_86_82,0.0019025349,0.0007803404,0.0022214877
WomenWhoStutter_34_54,0.00071160693,0.0007192492,0.00029250202
StrongVoices_23_156,0.0018982585,0.00051660236,0.00012280789
StutteringIsCool_74_5,0.022835035,0.00023466324,0.014798243
StutterTalk_63_124,0.0007569845,0.0010105011,0.9906854
MyStutteringLife_36_23,0.008080349,0.9791119,0.0029620163
WomenWhoStutter_55_34,0.0059313425,0.99977356,0.15400614
HeStutters_6_51,0.97980803,0.005958673,0.0011331507
WomenWhoStutter_97_5,0.02596775,0.9994665,0.0032950707
HeStutters_23_56,0.058536172,0.9728556,0.00023141906
StutteringIsCool_54_7,0.010793433,0.005158424,0.9998202
StrongVoices_22_9,0.0006501643,8.594646e-05,0.0018261508
StutterTalk_31_36,0.009584316,0.99979,0.007995729
IStutterSoWhat_2_158,0.016591793,0.00014962567,0.88292754
WomenWhoStutter_64_32,0.13205934,0.020651938,0.0018181276
WomenWhoStutter_98_24,0.22290558,0.00063462666,9.614495e-05
HeStutters_6_204,0.009216186,0.9995708,0.002936487
HVSA_0_36,0.0004769353,5.1020008e-05,0.05831742
WomenWhoStutter_50_329,0.12243738,0.0013426259,7.8797224e-05
StutterTalk_34_35,0.018941434,0.80124485,0.9996499
WomenWhoStutter_29_15,0.0031409827,0.0027145026,0.99969363
HVSA_2_89,0.9605672,0.0025927692,0.00028857013
StutterTalk_54_9,0.00018583323,0.00015251567,0.007963414
WomenWhoStutter_21_158,0.94949263,0.00017220763,0.0010727855
HeStutters_1_10,0.8141185,0.004850496,0.00014006346
MyStutteringLife_7_152,0.00081857917,0.4370288,0.9191716
StutteringIsCool_74_22,0.00031171736,0.00044671012,0.00094763027
WomenWhoStutter_19_172,0.80594367,0.00060625566,0.00015642845
WomenWhoStutter_86_112,0.0002660207,9.330604e-05,0.010980203
HeStutters_12_0,0.0012122293,0.00052029954,0.9974941
WomenWhoStutter_90_27,0.0036325627,0.9975541,0.001475818
StrongVoices_17_27,0.0009103523,0.00013771266,0.0014652036
WomenWhoStutter_34_115,0.9931092,0.0007495085,0.0031643347
MyStutteringLife_23_77,0.0011905307,0.00024243962,0.0003276102
HeStutters_9_3,0.0006901178,0.00025520392,0.00039283602
WomenWhoStutter_50_185,0.94872236,0.0023479247,0.000107501684
MyStutteringLife_35_77,0.94978535,0.0008138877,0.00027392112
HeStutters_19_182,0.012469625,9.148126e-05,0.0007103975
MyStutteringLife_35_25,0.9906142,0.0007905901,0.0006401163
HeStutters_15_155,0.0025918493,0.00041415304,0.99383837
WomenWhoStutter_99_26,0.0002103918,0.00026148983,0.004488666
HeStutters_11_16,0.18770243,0.86059374,0.00057490397
StutteringIsCool_37_14,0.95835173,0.238378,0.0067073437
WomenWhoStutter_4_20,0.99776495,0.000807925,0.027306058
StutterTalk_25_23,0.0025039192,5.913214e-05,0.86044407
WomenWhoStutter_1_137,0.0026593227,0.0002916627,0.00025089816
StutteringIsCool_77_34,0.039449167,0.00018979341,0.06423874
MyStutteringLife_23_135,0.001963723,7.510784e-05,0.0034316073
StutterTalk_35_38,0.99080795,0.0015482907,0.00034843394
WomenWhoStutter_97_137,0.44581497,0.18056202,0.00022801764
HeStutters_20_100,0.0023364995,0.000858247,0.9983638
WomenWhoStutter_81_63,0.000658775,0.0010568998,0.066755086
StutterTalk_26_172,0.001807597,0.0002986954,0.9968489
StutteringIsCool_82_159,0.97477484,0.00030816378,0.0009081041
StutteringIsCool_50_21,0.96956486,0.0012190035,0.00022280499
StutterTalk_59_37,0.003997314,0.04872903,0.9998211
WomenWhoStutter_107_6,0.62663734,0.00013930214,0.0006703451
MyStutteringLife_10_11,0.0006782677,0.00017377114,0.004353227
StutteringIsCool_48_37,0.9057399,0.11508638,0.00022367062
HeStutters_6_244,0.9891424,0.00076726393,0.0009547049
WomenWhoStutter_74_175,0.0012385218,0.0002446003,0.00026954288
HeStutters_22_121,0.6438225,0.9938659,0.00503984
WomenWhoStutter_82_25,0.000219749,0.00017635207,0.78829706
WomenWhoStutter_75_26,0.001999124,0.0016647269,0.99933857
HeStutters_21_180,0.38972706,0.6338247,0.000101570935
WomenWhoStutter_8_39,0.49118876,0.781875,0.0018931888
HeStutters_5_182,0.9956448,0.00070526573,0.0019211255
StutterTalk_6_95,0.00039180694,0.00018720333,0.001187008
StutterTalk_36_21,0.18536747,0.000496376,0.00017418622
StutterTalk_37_143,0.00061541266,6.9426176e-05,0.3780743
HeStutters_12_217,0.3097694,0.0055247806,0.000115628434
WomenWhoStutter_6_179,0.0018190927,0.00037159774,0.00024033355
