Clip,WordRep,Interjection
WomenWhoStutter_19_149,0.0010144076,0.0001734505
StutteringIsCool_40_14,0.0008435336,0.0002053144
StutteringIsCool_64_5,0.001641,0.9993793
HeStutters_12_55,0.0006239495,0.99753547
StrongVoices_23_36,0.0029552346,0.0001133089
HeStutters_20_169,0.00058293197,0.0002673469
HeStutters_5_129,0.00071564596,0.00020446013
WomenWhoStutter_21_200,0.0024423595,9.7646014e-05
WomenWhoStutter_103_170,0.9996189,0.0026323223
WomenWhoStutter_81_132,0.00019086193,0.07876741
StutterTalk_40_13,0.0009075316,0.00018764671
StutteringIsCool_5_27,0.00095498323,0.00017901328
WomenWhoStutter_62_174,0.00077857584,0.00021060335
WomenWhoStutter_98_28,0.0015646839,0.00014611107
MyStutteringLife_23_60,0.0016464414,0.9993955
StutterTalk_26_104,0.0021327306,0.00017486617
StutterTalk_8_181,0.0014800337,0.9993425
StutterTalk_44_15,0.00053338544,0.00029498327
StutterTalk_33_88,0.0011208903,0.00015975953
StutterTalk_26_46,0.9997243,0.005313667
WomenWhoStutter_27_33,0.93673176,0.99982196
StutterTalk_64_89,0.0043878783,7.224731e-05
WomenWhoStutter_70_18,0.0012118841,0.00014273709
StutterTalk_8_147,0.0026263164,8.964667e-05
StutterTalk_44_4,0.99836594,0.0005881417
HVSA_3_117,0.0023357049,0.0003160781
WomenWhoStutter_56_34,0.0012843033,0.0001308913
MyStutteringLife_26_14,0.000187201,0.001595809
HeStutters_2_189,0.0008871813,0.00016692218
HeStutters_15_167,0.001221787,0.0001659242
HeStutters_1_220,0.98852366,0.9958105
StutterTalk_37_101,0.00024856118,0.0006715869
StutteringIsCool_36_5,0.00017896583,0.9482076
HeStutters_6_36,0.9988439,0.0007345169
WomenWhoStutter_96_89,0.99522406,0.000268217
WomenWhoStutter_6_101,0.01078296,9.021412e-05
WomenWhoStutter_101_188,0.00033380024,0.88898236
WomenWhoStutter_108_21,0.98818725,0.71841073
WomenWhoStutter_17_2,0.0017933309,0.00011542618
WomenWhoStutter_50_334,0.0006359042,0.00027672088
StrongVoices_24_9,0.00073224865,0.99847716
IStutterSoWhat_0_124,0.09008375,5.7753616e-05
WomenWhoStutter_49_4,0.003904378,0.00012782181
WomenWhoStutter_74_93,0.0009826748,0.00018255362
StutterTalk_59_30,0.00022392563,0.9806842
WomenWhoStutter_101_132,0.9650875,0.00026588683
WomenWhoStutter_97_151,0.9905399,0.0003715949
WomenWhoStutter_10_12,0.9945068,0.00038050883
WomenWhoStutter_55_21,0.0010398612,0.00016242791
StutterTalk_63_51,0.14395177,0.00041653658
WomenWhoStutter_50_99,0.0007274612,0.00022486657
HeStutters_14_22,0.9949962,0.00039033624
StutteringIsCool_55_7,0.0009809588,0.00021389672
StutterTalk_63_29,0.00023319742,0.75085956
WomenWhoStutter_62_158,0.0023422218,9.220713e-05
StutteringIsCool_2_24,0.0006232511,0.00022796897
StrongVoices_21_132,0.00206369,0.0009142844
HVSA_1_65,0.0009019592,0.00016969626
WomenWhoStutter_62_142,0.98770964,0.004871699
WomenWhoStutter_47_17,0.46910927,5.0703482e-05
HeStutters_22_123,0.99569535,0.00054818316
HeStutters_5_141,0.0047830082,0.0002374602
StutteringIsCool_3_9,0.0001377317,0.004031059
StrongVoices_3_16,0.00091930135,0.00017014927
WomenWhoStutter_40_26,0.0015276618,0.00012393501
WomenWhoStutter_74_192,0.00024359606,0.33844095
WomenWhoStutter_30_129,0.00035136842,0.042544212
StutteringIsCool_70_13,0.0011909929,0.00015469358
StutteringIsCool_78_29,0.0017266554,0.000117047515
WomenWhoStutter_16_30,0.0005700508,0.99604404
WomenWhoStutter_100_12,0.0008585475,0.00018714926
IStutterSoWhat_2_108,0.0014240458,0.00013285645
WomenWhoStutter_74_118,0.0009218446,0.00019346703
WomenWhoStutter_1_54,0.00080133724,0.00020500652
HeStutters_12_8,0.0020423334,0.00015900662
WomenWhoStutter_9_20,0.00072751153,0.99789846
IStutterSoWhat_1_2,0.008822497,8.69322e-05
IStutterSoWhat_0_165,0.00048532538,0.00031321542
StutterTalk_54_7,0.99976546,0.0076016625
WomenWhoStutter_99_93,0.0010526944,0.00016054965
WomenWhoStutter_56_53,0.09723332,0.88767636
WomenWhoStutter_50_392,0.0023300492,0.00011073518
StrongVoices_15_22,0.0024163555,9.457754e-05
StutterTalk_72_98,0.99943596,0.0015206215
IStutterSoWhat_4_128,0.00480415,0.98036593
WomenWhoStutter_51_34,0.00090297655,0.00019741096
HeStutters_7_32,0.9988801,0.00085827016
WomenWhoStutter_56_101,0.00043543812,0.99647623
StutterTalk_68_96,0.0017997614,0.9994393
WomenWhoStutter_42_236,0.0049844305,6.610854e-05
HVSA_2_12,0.0011928441,0.00014180077
WomenWhoStutter_40_15,0.005693992,0.0014885836
StutterTalk_21_31,0.9991517,0.0020685715
WomenWhoStutter_0_210,0.0006005956,0.0002749746
StutterTalk_24_2,0.0020981221,0.00020490645
HeStutters_16_59,0.00030779032,0.025943581
StutterTalk_20_29,0.00024158151,0.9939512
StutterTalk_40_28,0.9992549,0.0010721593
MyStutteringLife_2_8,0.9961194,0.000769334
HeStutters_8_148,0.0009992531,0.0001716203
HeStutters_21_13,0.0028096065,8.427733e-05
StutteringIsCool_46_167,0.00057330535,0.015350623
HVSA_1_71,0.10651421,5.300133e-05
HeStutters_5_67,0.00027083038,0.00063987164
StutteringIsCool_63_19,0.0057005617,0.00016637762
WomenWhoStutter_10_132,0.00016729106,0.0032265258
StutterTalk_14_33,0.0021638214,0.00010395577
StrongVoices_12_9,0.002308332,9.518127e-05
WomenWhoStutter_1_164,0.3026018,0.81312
WomenWhoStutter_1_104,0.00035120183,0.9930801
WomenWhoStutter_101_194,0.07017952,5.5670673e-05
WomenWhoStutter_4_7,0.0012372397,0.00019913792
MyStutteringLife_35_179,0.0028805386,8.416305e-05
HeStutters_2_174,0.00075295195,0.00027893367
StrongVoices_34_31,0.999605,0.8262321
MyStutteringLife_21_38,0.0030786917,0.00024243386
MyStutteringLife_13_25,0.0062085222,0.99975604
WomenWhoStutter_48_37,0.00043799818,0.0003739708
WomenWhoStutter_81_183,0.5271754,0.00011074384
StutterTalk_29_35,0.0004156009,0.00037762945
StutteringIsCool_38_37,0.00012782193,0.9228065
WomenWhoStutter_74_37,0.0011838631,0.00016390062
StutterTalk_39_1,0.00029680622,0.0006110744
WomenWhoStutter_39_136,0.9734142,0.0002736807
StutterTalk_14_36,0.0005957019,0.00030684835
WomenWhoStutter_7_18,0.001699333,0.9992828
HVSA_1_179,0.92031753,0.9815104
StutterTalk_63_76,0.001870969,0.00013113504
StutterTalk_10_33,0.9992663,0.0014347894
WomenWhoStutter_2_170,0.018545244,5.1900275e-05
HeStutters_16_159,0.9994704,0.0028427932
WomenWhoStutter_71_6,0.0033529494,8.774549e-05
WomenWhoStutter_6_36,0.006346185,6.565964e-05
WomenWhoStutter_103_23,0.0013747168,0.00015130255
StutteringIsCool_12_5,0.0030608012,0.97203165
StrongVoices_10_25,0.0004276249,0.0006491223
HeStutters_8_191,0.9995314,0.004277372
HeStutters_5_148,0.008290378,0.9995484
StutterTalk_37_82,0.0063888296,6.1213344e-05
IStutterSoWhat_2_56,0.07575737,0.26286107
StutteringIsCool_27_7,0.00080141134,0.00020814032
StutteringIsCool_40_28,0.00153106,0.00030449888
StutterTalk_28_14,0.015113981,0.00014204043
StutterTalk_21_37,0.99902964,0.0010286659
WomenWhoStutter_95_22,0.9989685,0.0015809409
StrongVoices_0_23,0.001688383,0.00010879229
WomenWhoStutter_97_182,0.0010766187,0.00015763921
StrongVoices_6_118,0.19353853,6.7088346e-05
StutteringIsCool_82_77,0.00091836724,0.0003074847
WomenWhoStutter_0_259,0.0006935122,0.00024600734
HeStutters_16_178,0.0008388614,0.00020065394
StutteringIsCool_75_36,0.00071577344,0.0003342107
WomenWhoStutter_69_9,0.9759468,0.00039553468
StutteringIsCool_28_24,0.0049258047,0.99955255
HVSA_1_124,0.00045421504,0.9949602
StutterTalk_52_16,0.0019671612,0.000113528455
WomenWhoStutter_10_37,0.9957021,0.0005477074
StutterTalk_37_75,0.8751248,6.811435e-05
StutterTalk_38_17,0.011352398,4.8118836e-05
HeStutters_6_188,0.24192315,0.00012072997
WomenWhoStutter_23_30,0.0019529983,0.00011153209
WomenWhoStutter_19_15,0.00079492654,0.0002752938
WomenWhoStutter_102_30,0.9995826,0.0022975304
StutterTalk_37_87,0.9994566,0.0015129909
IStutterSoWhat_4_164,0.00040129203,0.99579346
WomenWhoStutter_103_171,0.99969745,0.0033448087
HVSA_3_134,0.99970216,0.0035607235
StrongVoices_19_15,0.00028272622,0.0021373476
HeStutters_22_150,0.99937075,0.0018102325
StutterTalk_25_72,0.087909795,9.5545656e-05
StutteringIsCool_53_34,0.0012468434,0.00014009191
WomenWhoStutter_101_118,0.0021227065,0.99697673
HVSA_1_32,0.0012737766,0.0001463326
WomenWhoStutter_6_115,0.0015741078,0.00039124672
WomenWhoStutter_56_172,0.00033281487,0.99499834
WomenWhoStutter_99_15,0.0012159813,0.00014143347
StrongVoices_23_65,0.0015022791,0.00015521914
StutterTalk_7_20,0.034063935,0.18313581
MyStutteringLife_37_17,0.0012211901,0.00013814155
StutterTalk_25_28,0.0029897273,8.3470644e-05
StutteringIsCool_34_187,0.99938345,0.0015775409
HeStutters_19_89,0.00048881763,0.99782467
StutteringIsCool_23_10,0.99875975,0.0021613447
HeStutters_18_141,0.9991468,0.0018642436
StutterTalk_63_52,0.0017615007,0.116845086
WomenWhoStutter_55_13,0.0021106708,0.00010769725
StrongVoices_6_31,0.0015509629,0.00013236381
WomenWhoStutter_85_6,0.99982435,0.015130324
HVSA_2_113,0.0011432307,0.00021064671
WomenWhoStutter_74_89,0.990185,0.0006022138
WomenWhoStutter_98_10,0.98702836,0.00025119926
WomenWhoStutter_58_15,0.00012425781,0.0037155803
WomenWhoStutter_0_229,0.00041058875,0.8128946
WomenWhoStutter_88_182,0.99969757,0.009129553
StutterTalk_56_29,0.9910851,0.00044220267
StutterTalk_26_66,0.00036724593,0.00042576282
StutteringIsCool_46_185,0.9994795,0.0019207726
HeStutters_16_49,0.0006180227,0.00024773594
StutterTalk_73_24,0.00721398,0.99978286
WomenWhoStutter_28_2,0.99918324,0.9419517
WomenWhoStutter_108_11,0.0013684826,0.9970471
StutteringIsCool_10_20,0.0014770642,0.00013536167
StutteringIsCool_80_80,0.0001663608,0.0022885152
WomenWhoStutter_88_139,0.0009018982,0.00018135928
StutterTalk_78_32,0.00030817025,0.00089227373
WomenWhoStutter_87_69,0.99541867,0.00029766487
WomenWhoStutter_17_11,0.0009174992,0.99890065
MyStutteringLife_36_18,0.0026446935,9.1786125e-05
StutteringIsCool_44_10,0.13866863,0.00010618061
WomenWhoStutter_47_26,0.9603258,0.0001332884
StutterTalk_77_27,0.0008249866,0.0001981685
HeStutters_2_140,0.0003145561,0.00056439085
StutteringIsCool_17_7,0.9960115,0.00045366268
WomenWhoStutter_88_17,0.001678312,0.000114076036
StutterTalk_43_149,0.9997651,0.0063594053
StutterTalk_7_19,0.0023652315,9.099377e-05
StutterTalk_18_36,0.015349578,4.305402e-05
MyStutteringLife_9_38,0.0017259743,0.00014549267
StutterTalk_8_14,0.9997011,0.10083446
MyStutteringLife_22_33,0.020660244,0.010594014
WomenWhoStutter_12_4,0.9962113,0.7966025
StutteringIsCool_59_33,0.0043132706,7.0933245e-05
HeStutters_19_21,0.0013987249,0.00013623717
IStutterSoWhat_4_32,0.0018359787,0.00012552254
MyStutteringLife_16_0,0.0012832792,0.00016197999
StutterTalk_26_131,9.1011396e-05,0.7731935
StrongVoices_32_95,0.0008025007,0.00019096896
StutteringIsCool_50_4,0.9725533,0.00032622018
StutteringIsCool_36_0,0.00015822214,0.005326119
StutteringIsCool_34_80,0.0010279627,0.9810141
WomenWhoStutter_2_56,0.0004329733,0.00047144105
WomenWhoStutter_57_42,0.0011062209,0.00017070275
HeStutters_22_200,0.009337165,8.576151e-05
StutterTalk_6_74,0.0016990046,0.99943393
WomenWhoStutter_14_47,0.0015860143,0.00012668833
StutteringIsCool_52_38,0.0017895168,0.00011842233
StutterTalk_25_171,0.77380973,0.9010783
WomenWhoStutter_87_61,0.27456412,0.00026335055
WomenWhoStutter_62_54,0.0009778027,0.0002229546
WomenWhoStutter_96_51,0.0020105995,0.0002758345
WomenWhoStutter_103_161,0.003352056,7.838062e-05
WomenWhoStutter_28_38,0.99531376,0.0005948639
WomenWhoStutter_101_10,0.009720495,0.00013052126
WomenWhoStutter_74_133,0.99881303,0.0012188519
WomenWhoStutter_105_6,0.0016022932,0.99938977
WomenWhoStutter_56_89,0.0010295537,0.00017259245
HeStutters_18_24,0.0025593194,9.117793e-05
StutterTalk_72_161,0.9995795,0.0044369614
HeStutters_2_185,0.97299623,0.0001514378
StutteringIsCool_78_16,0.9009333,0.8056443
StutteringIsCool_39_3,0.00047987027,0.9975612
WomenWhoStutter_86_82,0.0074366434,7.21177e-05
WomenWhoStutter_34_54,0.0021370691,9.932335e-05
StrongVoices_23_156,0.001668023,0.00011504115
StutteringIsCool_74_5,0.0013833519,0.00017397375
StutterTalk_63_124,0.00094781903,0.99250025
MyStutteringLife_36_23,0.9970866,0.00044796575
WomenWhoStutter_55_34,0.99770856,0.07905225
HeStutters_6_51,0.044151574,6.304731e-05
WomenWhoStutter_97_5,0.9996798,0.0044747246
HeStutters_23_56,0.9865666,0.0003686188
StutteringIsCool_54_7,0.0062367804,0.9992275
StrongVoices_22_9,0.0008443667,0.00021895299
StutterTalk_31_36,0.99955684,0.002925224
IStutterSoWhat_2_158,0.0001849931,0.03860608
WomenWhoStutter_64_32,0.8600136,6.907156e-05
WomenWhoStutter_98_24,0.0017011807,0.00039327217
HeStutters_6_204,0.9996332,0.0025284425
HVSA_0_36,0.00036470566,0.00064794393
WomenWhoStutter_50_329,0.00078524684,0.00025656552
StutterTalk_34_35,0.99559456,0.9957995
WomenWhoStutter_29_15,0.0024963478,0.99954176
HVSA_2_89,0.00368469,8.0904574e-05
StutterTalk_54_9,0.0004049474,0.15844312
WomenWhoStutter_21_158,0.0013975392,0.00012980189
HeStutters_1_10,0.82388425,7.158832e-05
MyStutteringLife_7_152,0.9992132,0.4406151
StutteringIsCool_74_22,0.0006868054,0.00023176662
WomenWhoStutter_19_172,0.002128251,0.00010710478
WomenWhoStutter_86_112,0.00052743393,0.00028403092
HeStutters_12_0,0.00018386467,0.9780449
WomenWhoStutter_90_27,0.999276,0.0018953995
StrongVoices_17_27,0.0016312809,0.00012043642
WomenWhoStutter_34_115,0.001108018,0.00015979442
MyStutteringLife_23_77,0.0009001541,0.00018724351
HeStutters_9_3,0.0008119155,0.00020323369
WomenWhoStutter_50_185,0.0019768877,0.0001217046
MyStutteringLife_35_77,0.28651828,3.6757727e-05
HeStutters_19_182,0.000945925,0.00018117797
MyStutteringLife_35_25,0.008658974,5.5431017e-05
HeStutters_15_155,0.00034848644,0.99259454
WomenWhoStutter_99_26,0.0012200716,0.00013643425
HeStutters_11_16,0.99683976,0.00036370204
StutteringIsCool_37_14,0.97050226,0.005374413
WomenWhoStutter_4_20,0.0028903105,0.000107639346
StutterTalk_25_23,0.00037977195,0.9770995
WomenWhoStutter_1_137,0.0011532607,0.0002509204
StutteringIsCool_77_34,0.0005989904,0.000282136
MyStutteringLife_23_135,0.001994724,0.00011788491
StutterTalk_35_38,0.0063911,7.302071e-05
WomenWhoStutter_97_137,0.44906944,9.093168e-05
HeStutters_20_100,0.0006344879,0.990173
WomenWhoStutter_81_63,9.4272735e-05,0.10694094
StutterTalk_26_172,0.00039026295,0.9925615
StutteringIsCool_82_159,0.001501408,0.00016496805
StutteringIsCool_50_21,0.62672645,8.3269035e-05
StutterTalk_59_37,0.0066990703,0.99976164
WomenWhoStutter_107_6,0.0010260082,0.0003618285
MyStutteringLife_10_11,0.0010144067,0.00015782932
StutteringIsCool_48_37,0.9990387,0.0033283972
HeStutters_6_244,0.0010812341,0.0001657392
WomenWhoStutter_74_175,0.11481667,3.5513724e-05
HeStutters_22_121,0.98653966,0.00045935973
WomenWhoStutter_82_25,0.00023083529,0.84443486
WomenWhoStutter_75_26,0.0008827956,0.99869823
HeStutters_21_180,0.99818665,0.00058582803
WomenWhoStutter_8_39,0.99490875,0.0010260073
HeStutters_5_182,0.0007132493,0.00023595443
StutterTalk_6_95,0.0009803062,0.00016426343
StutterTalk_36_21,0.0007695987,0.00020956933
StutterTalk_37_143,0.00028078217,0.23260334
HeStutters_12_217,0.0023326522,0.00015767061
WomenWhoStutter_6_179,0.0009422559,0.00017757404
WomenWhoStutter_97_96,0.00030068398,0.0007095936
WomenWhoStutter_50_145,0.0010305601,0.00039138814
HVSA_1_141,0.0020102302,0.000105391475
StutterTalk_11_20,0.9985959,0.0010009602
StutteringIsCool_80_119,0.0005562927,0.00027738573
StutterTalk_0_39,0.013997721,0.8847801
WomenWhoStutter_107_11,0.0022645302,0.000107534084
HeStutters_23_27,0.0010537851,0.00015819212
HeStutters_23_67,0.0067688366,9.10252e-05
StutteringIsCool_52_8,0.99106556,0.0004826247
StrongVoices_23_189,0.9989152,0.002905946
HVSA_0_10,0.0064006452,0.0001000164
HeStutters_16_13,0.9791195,0.0036733903
StutteringIsCool_46_86,0.9997116,0.8598756
WomenWhoStutter_60_9,0.009981884,5.9092406e-05
StrongVoices_21_133,0.0031755643,0.00019500678
WomenWhoStutter_70_30,0.0013944833,0.000136672
StutterTalk_68_90,0.00036961885,0.9965056
StrongVoices_32_165,0.0015393427,0.00013139038
MyStutteringLife_23_114,0.0029982934,9.2350296e-05
StrongVoices_6_84,0.053150456,6.79637e-05
StutterTalk_40_36,0.00037133036,0.0059540938
StutterTalk_38_28,0.011934056,0.0012551353
StutteringIsCool_73_36,0.00013611406,0.060176674
WomenWhoStutter_25_21,0.999777,0.0064995633
StutterTalk_26_142,0.00044154702,0.9975338
HeStutters_12_50,0.0009991884,0.9989737
StutterTalk_65_2,0.0004344128,0.0003304396
MyStutteringLife_30_23,0.0010267656,0.00016268816
MyStutteringLife_10_36,0.0014861476,0.00023991757
WomenWhoStutter_32_23,0.0021913594,0.00029077035
WomenWhoStutter_97_22,0.0020943475,0.00011899589
WomenWhoStutter_10_178,0.0004330802,0.00034850775
WomenWhoStutter_26_26,0.0022692601,0.0010299811
StutteringIsCool_58_17,0.00025678598,0.00070598966
StutteringIsCool_71_7,0.0005840203,0.0002750527
StutterTalk_26_19,0.0007081162,0.00022582871
WomenWhoStutter_1_42,0.00241264,0.00015549068
StutterTalk_31_29,0.000896721,0.00066226866
WomenWhoStutter_21_171,0.997755,0.06742179
WomenWhoStutter_69_14,0.0014158861,0.080379985
WomenWhoStutter_104_14,0.0008374578,0.00019649004
WomenWhoStutter_14_108,0.008681478,8.735635e-05
WomenWhoStutter_10_10,0.9998884,0.044590544
MyStutteringLife_35_135,0.9991918,0.0025370014
StutterTalk_63_108,0.9969379,0.23737897
MyStutteringLife_23_177,0.9984829,0.9549575
StutterTalk_4_29,0.0037913083,7.574388e-05
WomenWhoStutter_99_103,0.0006886498,0.0002139414
StrongVoices_6_201,0.008275601,6.010236e-05
StutteringIsCool_12_11,0.023860432,9.683854e-05
WomenWhoStutter_56_105,0.0008694925,0.00023955342
StutterTalk_50_23,0.0016514582,0.00011815861
StutterTalk_24_14,0.9997019,0.0077918423
StutterTalk_42_19,0.0020191781,0.00010835631
MyStutteringLife_16_12,0.0009567135,0.00021595518
WomenWhoStutter_109_11,0.0015988972,0.00015663217
StutteringIsCool_17_36,0.99788624,0.004807464
WomenWhoStutter_96_1,0.999298,0.0013292965
StutteringIsCool_41_26,0.0012691764,0.00013900889
StutterTalk_49_15,0.0016947452,0.00011476295
StutterTalk_20_10,0.0014569915,0.00013502585
StutteringIsCool_31_37,0.0015048455,0.3682948
StutterTalk_8_13,9.921941e-05,0.7694872
StutterTalk_20_25,0.9995485,0.0021259026
HeStutters_8_195,0.0016034875,0.00014059068
StutteringIsCool_1_22,0.0007530076,0.00020084152
StutterTalk_33_170,0.99792165,0.008554811
MyStutteringLife_35_109,0.0008472003,0.9829867
WomenWhoStutter_101_52,0.0002784469,0.9650492
HeStutters_11_90,0.00057748624,0.0002841677
HeStutters_6_226,0.94234264,0.00028995977
StutteringIsCool_82_16,0.0011137495,0.00015352463
WomenWhoStutter_60_32,0.003136863,0.00029968348
HeStutters_21_192,0.00091823854,0.00017649302
MyStutteringLife_33_4,0.05513797,5.2869837e-05
HeStutters_14_12,0.005971654,6.9694695e-05
HeStutters_1_77,0.0022738024,9.768802e-05
HeStutters_22_0,0.0037094057,9.412642e-05
StutterTalk_68_176,0.00215189,0.9994486
HeStutters_18_148,0.0005515923,0.9981686
StutteringIsCool_63_28,0.00023029165,0.95900536
WomenWhoStutter_62_137,0.0027424032,0.99959236
StutteringIsCool_38_6,0.0013422039,0.00014991772
WomenWhoStutter_6_65,0.0051369495,7.374997e-05
StrongVoices_22_19,0.00076628185,0.0002443327
StutteringIsCool_65_20,0.844989,7.847006e-05
StutterTalk_63_152,0.99463356,0.00048656674
WomenWhoStutter_16_26,0.99576855,0.0006329598
WomenWhoStutter_88_146,0.0067659556,7.2469775e-05
WomenWhoStutter_50_260,0.006717794,7.035651e-05
WomenWhoStutter_103_140,0.98854977,0.0013598702
StrongVoices_6_16,0.015322029,4.4676686e-05
HeStutters_21_184,0.08018693,5.857875e-05
WomenWhoStutter_91_19,0.00070108986,0.009270408
StutteringIsCool_47_19,0.99953306,0.0030362832
WomenWhoStutter_94_14,0.002805607,9.512729e-05
StrongVoices_10_187,0.00095610763,0.00016565261
StutterTalk_8_129,0.99947065,0.0018240721
WomenWhoStutter_98_30,0.002141007,0.00012585765
MyStutteringLife_32_92,0.0007814532,0.00021331912
WomenWhoStutter_97_65,0.00048424586,0.99750143
HVSA_0_117,0.0020395624,0.00036834058
StutterTalk_71_23,0.0008662933,0.00017676283
WomenWhoStutter_34_70,0.0010872455,0.00016432078
HeStutters_21_149,0.99789786,0.0006817865
StrongVoices_1_39,0.0015072031,0.00013159162
WomenWhoStutter_86_29,0.0025891108,9.202442e-05
StutterTalk_63_80,0.0012481624,0.00013785338
WomenWhoStutter_87_196,0.008279186,0.9045121
StutterTalk_35_36,0.94326687,0.001859146
HeStutters_14_21,0.0011010314,0.00015949148
WomenWhoStutter_86_21,0.9994904,0.0021970805
WomenWhoStutter_39_193,0.0029969083,0.00013201617
StrongVoices_20_33,0.0002423042,0.00079675385
WomenWhoStutter_13_9,0.99900204,0.001556708
StutterTalk_56_27,0.00043353683,0.0004974638
StrongVoices_6_179,0.0012758127,0.00013553034
StutterTalk_63_70,0.0006630702,0.99744415
HVSA_3_128,0.9989027,0.0013629145
WomenWhoStutter_50_253,0.0008982547,0.0044319886
WomenWhoStutter_44_5,0.0010213631,0.9988433
StutterTalk_64_172,0.99873716,0.0009272197
IStutterSoWhat_1_56,0.0016398114,0.00011559912
HeStutters_21_177,0.0020006143,0.00037910364
StutterTalk_26_82,0.0013912427,0.00013124601
StutteringIsCool_46_90,0.002803996,0.9996126
StutterTalk_72_122,0.0009509275,0.00017974328
HeStutters_23_70,0.0008706477,0.0002648394
HeStutters_18_30,0.9994072,0.001573178
StutterTalk_58_26,0.5730595,0.97556555
StutteringIsCool_45_5,0.0018890026,0.00012521842
WomenWhoStutter_35_23,0.00085929304,0.00017827623
StutterTalk_29_20,0.00062313146,0.00024023162
WomenWhoStutter_1_72,0.99839956,0.00062518823
HeStutters_22_157,0.00021169674,0.056030557
StutterTalk_73_16,0.001910899,0.00010955548
WomenWhoStutter_64_14,0.00016677947,0.002025582
IStutterSoWhat_2_101,0.0026820516,8.530443e-05
WomenWhoStutter_21_169,0.016758299,5.5935096e-05
StutterTalk_15_21,0.00035606828,0.0017137512
MyStutteringLife_7_120,0.002242311,9.8799836e-05
StutterTalk_33_70,0.99939895,0.0043011666
StutterTalk_65_35,0.989113,0.7752055
MyStutteringLife_6_26,0.95294076,0.00022816967
HeStutters_8_88,0.0012632423,0.00017364776
StutterTalk_26_73,0.9894192,0.0002911629
HeStutters_8_48,0.008113503,0.00035358183
StutteringIsCool_22_25,0.0020085461,0.000107800515
WomenWhoStutter_32_20,0.9925296,0.0005659957
WomenWhoStutter_101_26,0.0014222289,0.0008570738
HeStutters_1_36,0.0015010071,0.00013557004
WomenWhoStutter_2_99,0.9991393,0.0043248753
StutteringIsCool_64_16,0.000115989,0.77216554
StutterTalk_53_2,0.0025911212,0.99255085
WomenWhoStutter_96_193,0.52157795,0.00020507045
StutteringIsCool_46_80,0.0014124708,0.9992914
WomenWhoStutter_37_4,0.003206992,0.9996512
MyStutteringLife_7_65,0.0008106611,0.9986897
HeStutters_8_76,0.00126551,0.00016118253
HeStutters_2_72,0.0033215943,8.745187e-05
WomenWhoStutter_91_0,0.021204788,6.1476305e-05
StrongVoices_19_2,0.00033669765,0.0019944564
StrongVoices_21_135,0.00061466964,0.00038212576
StrongVoices_21_167,0.0034604426,7.875215e-05
StutteringIsCool_34_45,0.9313068,0.00010718498
WomenWhoStutter_88_168,0.99983656,0.010860352
WomenWhoStutter_87_54,0.0042290045,8.39075e-05
StutterTalk_37_149,0.00030276985,0.9598511
StutterTalk_59_17,0.99358904,0.969543
WomenWhoStutter_106_36,0.0019596089,0.00010116167
StutteringIsCool_61_12,0.000382117,0.99234325
HeStutters_16_144,0.28950977,0.9998306
StutteringIsCool_81_0,5.2961874e-05,0.6650622
StutteringIsCool_6_5,0.0019860126,0.00011104691
StutterTalk_16_31,0.02975195,0.5538026
StutterTalk_65_25,0.56616855,6.558073e-05
HeStutters_23_72,0.054243527,4.6581597e-05
HeStutters_5_42,0.003444269,0.000107117754
WomenWhoStutter_21_119,0.0029621765,0.99961996
WomenWhoStutter_27_19,0.99860674,0.0013286903
WomenWhoStutter_50_449,0.00056303316,0.00042701553
StrongVoices_7_27,0.0028177705,8.647086e-05
StutteringIsCool_34_35,0.00017292603,0.89116853
WomenWhoStutter_27_5,0.99617624,0.0011801061
StutteringIsCool_12_12,0.9931961,0.0056949477
MyStutteringLife_35_93,0.0022862463,0.99229527
MyStutteringLife_15_6,0.0016424194,0.000118105665
WomenWhoStutter_29_16,0.0129342545,7.916008e-05
HeStutters_1_11,0.0011483167,0.00014512631
MyStutteringLife_28_20,0.0350106,5.3888078e-05
HeStutters_4_37,0.99953306,0.0036728599
HeStutters_1_180,0.0007281319,0.0007507563
StutteringIsCool_32_6,0.00080532243,0.0001878404
MyStutteringLife_13_10,0.99851173,0.0015469417
StrongVoices_31_12,0.0011566724,0.00015218677
WomenWhoStutter_97_132,0.99815035,0.0010361539
StutterTalk_34_30,0.0661577,0.9975841
HeStutters_17_19,0.000742568,0.99831355
WomenWhoStutter_97_195,0.003987317,0.99968207
HeStutters_5_20,0.0016978006,0.99942505
MyStutteringLife_22_32,0.9618965,0.0001287704
StutteringIsCool_72_33,0.9995521,0.0029956074
StutterTalk_49_13,0.98800886,0.0040596803
StutteringIsCool_16_20,0.0011858563,0.99914694
StutterTalk_72_135,0.00015181949,0.001637864
StutterTalk_25_150,0.44400257,0.0116561195
HeStutters_22_145,0.99899596,0.0016820191
MyStutteringLife_26_9,0.0046629934,7.5351105e-05
MyStutteringLife_17_13,0.002441174,0.00010000258
WomenWhoStutter_15_11,0.56238043,0.0030235946
StutterTalk_26_10,0.0010797925,0.0020580138
StutteringIsCool_37_12,0.0021001147,0.0001787247
WomenWhoStutter_31_22,0.0006982281,0.0002605434
HeStutters_16_53,0.000390621,0.00041881326
HeStutters_5_59,0.4252314,5.172255e-05
StutteringIsCool_42_3,0.00080250873,0.00022405847
StutteringIsCool_80_24,0.0016485889,0.0002654271
WomenWhoStutter_49_34,0.0037336706,9.590221e-05
