Clip,Prolongation,Block,SoundRep,WordRep,Interjection
MyStutteringLife_7_137,0.48877227,0.3195386,0.19943345,0.46493834,0.6786452
MyStutteringLife_7_138,0.51850694,0.36627463,0.297145,0.6958035,0.72084093
MyStutteringLife_7_140,0.33174482,0.462917,0.41739503,0.22877695,0.24335667
MyStutteringLife_7_143,0.7549447,0.4828767,0.36043257,0.21153943,0.3555574
MyStutteringLife_7_144,0.92282665,0.45714107,0.2235264,0.24967766,0.6497921
MyStutteringLife_7_145,0.19595894,0.5438059,0.45626226,0.3864148,0.18557037
MyStutteringLife_7_146,0.42455542,0.5214544,0.5673121,0.34641147,0.5073661
MyStutteringLife_7_147,0.37082142,0.63989687,0.40734196,0.49358052,0.6566191
MyStutteringLife_7_148,0.6408261,0.5308924,0.2994176,0.37757158,0.47192934
MyStutteringLife_7_149,0.30195707,0.47199932,0.18697718,0.118473515,0.117432944
MyStutteringLife_7_150,0.12727192,0.4336087,0.28833687,0.26945046,0.23574631
MyStutteringLife_7_151,0.86887133,0.57459724,0.57288074,0.6618529,0.68446606
MyStutteringLife_7_152,0.4093818,0.4882722,0.5659147,0.31547633,0.17751527
MyStutteringLife_7_154,0.25191638,0.33185172,0.34595284,0.34314355,0.2253021
MyStutteringLife_7_155,0.32239953,0.54104954,0.30591038,0.13010925,0.34984878
MyStutteringLife_7_156,0.56519336,0.5443562,0.49124753,0.3124241,0.4867939
MyStutteringLife_7_157,0.14052504,0.64753777,0.619683,0.4265301,0.29035473
MyStutteringLife_7_158,0.037260912,0.5326889,0.6022056,0.46457893,0.23061146
MyStutteringLife_7_163,0.35296085,0.11439009,0.2160356,0.7777744,0.96343726
MyStutteringLife_7_169,0.8407461,0.32040927,0.40282196,0.39498746,0.55323136
MyStutteringLife_7_170,0.31475848,0.31792778,0.25186533,0.21085304,0.3296093
MyStutteringLife_7_171,0.39622986,0.24303351,0.19656453,0.3429508,0.6703512
MyStutteringLife_7_173,0.7723509,0.33376127,0.21918528,0.24919075,0.68236846
MyStutteringLife_7_174,0.17435214,0.47885284,0.4998972,0.3478791,0.15030573
MyStutteringLife_7_176,0.26745093,0.44162074,0.45965534,0.41188985,0.5001827
MyStutteringLife_7_177,0.6758396,0.44914013,0.7064427,0.7036436,0.47050667
MyStutteringLife_7_178,0.44941664,0.26217368,0.18574655,0.30542317,0.7149652
MyStutteringLife_7_179,0.7088309,0.39562893,0.4972817,0.6498228,0.9062093
MyStutteringLife_7_183,0.44226307,0.55924815,0.7986336,0.66533154,0.3308738
MyStutteringLife_7_184,0.27181584,0.36378998,0.3505657,0.46701133,0.709133
MyStutteringLife_7_185,0.31690794,0.33415973,0.4341855,0.39221513,0.49628806
MyStutteringLife_7_186,0.5159531,0.38652128,0.46837723,0.556789,0.6068741
MyStutteringLife_7_187,0.37861744,0.46750674,0.673527,0.42542493,0.44531724
MyStutteringLife_7_188,0.4766887,0.39893055,0.35858056,0.21603999,0.45546803
MyStutteringLife_7_190,0.5279743,0.38430718,0.33614987,0.22463363,0.13953283
MyStutteringLife_7_191,0.24543847,0.37665436,0.15866442,0.13104437,0.16328962
MyStutteringLife_7_192,0.48600733,0.506929,0.54033047,0.39143106,0.3044853
MyStutteringLife_8_4,0.17633829,0.6146319,0.5278474,0.2764457,0.21945499
MyStutteringLife_8_5,0.61094415,0.57916963,0.34848592,0.24482141,0.35569638
MyStutteringLife_8_6,0.34350422,0.43216082,0.20895386,0.2545961,0.83718276
MyStutteringLife_8_7,0.10148824,0.37858015,0.13776886,0.14858639,0.271666
MyStutteringLife_8_11,0.06297677,0.54592216,0.2702813,0.320446,0.3419296
MyStutteringLife_8_12,0.2302452,0.5952143,0.44537133,0.2861143,0.6199766
MyStutteringLife_8_17,0.40319,0.63531095,0.49035093,0.23805268,0.14593321
MyStutteringLife_8_18,0.14448185,0.6591185,0.56243616,0.28249723,0.1396803
MyStutteringLife_8_19,0.16617781,0.47168744,0.40828893,0.37462997,0.41887543
MyStutteringLife_8_20,0.70161253,0.8218711,0.6501229,0.20685534,0.7000527
MyStutteringLife_8_21,0.4253641,0.74695206,0.6493736,0.42675176,0.42431623
MyStutteringLife_8_23,0.6117069,0.6420225,0.18701997,0.0614423,0.28910697
MyStutteringLife_8_24,0.30838594,0.56023866,0.54529107,0.2365777,0.24330015
MyStutteringLife_8_25,0.24413653,0.5257036,0.1562265,0.085208274,0.3042901
MyStutteringLife_8_26,0.1839418,0.73478085,0.56566,0.22219577,0.28349426
MyStutteringLife_8_27,0.4536954,0.48119903,0.4414709,0.2813855,0.43369788
MyStutteringLife_8_28,0.20665236,0.4622843,0.2209407,0.13765858,0.36999297
MyStutteringLife_8_29,0.5511164,0.74634194,0.5735104,0.31528583,0.19038448
MyStutteringLife_8_31,0.3661064,0.41308314,0.21061338,0.30904576,0.44090873
MyStutteringLife_8_32,0.2999134,0.65600485,0.334858,0.26798552,0.5917976
MyStutteringLife_8_33,0.47735047,0.7449384,0.5985267,0.29990268,0.2932802
MyStutteringLife_8_34,0.18297881,0.52592796,0.49197647,0.38446316,0.16380069
MyStutteringLife_8_35,0.091108724,0.475528,0.32891777,0.31796077,0.29490486
MyStutteringLife_8_36,0.23732395,0.7731811,0.35313687,0.15020989,0.34908983
MyStutteringLife_8_37,0.29760796,0.5185689,0.29163337,0.2994874,0.7204498
MyStutteringLife_8_39,0.61907816,0.5010645,0.39953002,0.09512,0.24621153
MyStutteringLife_9_1,0.112603106,0.24910462,0.07927825,0.16288765,0.2537979
MyStutteringLife_9_2,0.30837613,0.6519405,0.76768976,0.3015391,0.19988969
MyStutteringLife_9_3,0.129712,0.27387407,0.08832067,0.07207219,0.050795127
MyStutteringLife_9_4,0.22750515,0.23757678,0.14096983,0.09570391,0.106030025
MyStutteringLife_9_6,0.11318846,0.28861114,0.14015354,0.19234845,0.16931397
MyStutteringLife_9_7,0.1544234,0.31100434,0.15642434,0.15421459,0.16830535
MyStutteringLife_9_9,0.33367616,0.40047595,0.53688645,0.40575108,0.36968604
MyStutteringLife_9_10,0.25614804,0.40775752,0.13902673,0.118471146,0.31993386
MyStutteringLife_9_11,0.09454724,0.5063389,0.38866225,0.15968548,0.1286657
MyStutteringLife_9_12,0.32967374,0.6266798,0.7367541,0.27740934,0.2702585
MyStutteringLife_9_15,0.14752294,0.37362257,0.2983728,0.19058417,0.25325465
MyStutteringLife_9_17,0.336601,0.36343074,0.40373605,0.35706803,0.32260087
MyStutteringLife_9_22,0.33842045,0.3203503,0.14641686,0.15937652,0.5314606
MyStutteringLife_9_23,0.06328431,0.41135514,0.32773122,0.45169356,0.5230893
MyStutteringLife_9_39,0.20274755,0.34025818,0.1850879,0.17617759,0.3315842
MyStutteringLife_10_0,0.21450461,0.7965078,0.46248522,0.15991971,0.07809747
MyStutteringLife_10_1,0.63291657,0.57659966,0.3506007,0.31470266,0.24149747
MyStutteringLife_10_2,0.40554747,0.4587045,0.07509623,0.10014009,0.17131312
MyStutteringLife_10_3,0.47869784,0.57198036,0.32271042,0.038116783,0.22558679
MyStutteringLife_10_4,0.15727171,0.8312127,0.9877142,0.14653955,0.08032
MyStutteringLife_10_5,0.17947984,0.565959,0.08601433,0.029897057,0.04683109
MyStutteringLife_10_6,0.24256584,0.48167738,0.18788353,0.14809953,0.15393373
MyStutteringLife_10_7,0.07082631,0.23001468,0.49178398,0.074369594,0.25739604
MyStutteringLife_10_8,0.7895776,0.61106414,0.43799663,0.5040308,0.9594292
MyStutteringLife_10_9,0.48945576,0.33547536,0.18160683,0.1455272,0.23500861
MyStutteringLife_10_10,0.21058927,0.629172,0.4499274,0.10793585,0.16029699
MyStutteringLife_10_11,0.8950998,0.6730869,0.34852496,0.031081568,0.13351282
MyStutteringLife_10_12,0.11359474,0.36377573,0.26232612,0.10179108,0.07611741
MyStutteringLife_10_13,0.4534507,0.4750302,0.10845987,0.115300834,0.1887318
MyStutteringLife_10_14,0.13046741,0.43581024,0.2353155,0.24094532,0.26103625
MyStutteringLife_10_15,0.43092862,0.5616904,0.23421054,0.120786734,0.30742133
MyStutteringLife_10_16,0.45081574,0.32232654,0.07058246,0.055090416,0.15509452
MyStutteringLife_10_17,0.7578805,0.4140369,0.10222928,0.1880994,0.28427222
MyStutteringLife_10_18,0.9314791,0.72127485,0.8108233,0.15328868,0.2751226
MyStutteringLife_10_19,0.3664659,0.53963584,0.13449325,0.06531004,0.06514135
MyStutteringLife_10_20,0.7132376,0.68468004,0.2960438,0.04419766,0.01948495
MyStutteringLife_10_21,0.24116233,0.3252514,0.1712559,0.16678892,0.104123004
MyStutteringLife_10_22,0.42187002,0.48001474,0.08824101,0.071177,0.07933008
MyStutteringLife_10_23,0.21001633,0.55531824,0.23671271,0.21444656,0.2817998
MyStutteringLife_10_24,0.4259596,0.5531394,0.16065411,0.0697395,0.12062208
MyStutteringLife_10_25,0.27496052,0.41807917,0.3778997,0.47653788,0.56487596
MyStutteringLife_10_26,0.2000039,0.47875637,0.23715504,0.1895275,0.18163887
MyStutteringLife_10_27,0.88391685,0.77583575,0.094815284,0.02992849,0.17018192
MyStutteringLife_10_28,0.1045013,0.35045445,0.14814845,0.2809694,0.3130212
MyStutteringLife_10_29,0.24785195,0.39735833,0.14639965,0.18060647,0.21357527
MyStutteringLife_10_30,0.49745974,0.34136334,0.19460388,0.13512589,0.17045656
MyStutteringLife_10_31,0.090897836,0.48602316,0.54850256,0.20521721,0.2501105
MyStutteringLife_10_32,0.1398169,0.39468288,0.26253974,0.2921651,0.19562706
MyStutteringLife_10_33,0.21267429,0.361862,0.31246704,0.2110946,0.31174773
MyStutteringLife_10_34,0.21153606,0.465748,0.117855504,0.11211709,0.0143108815
MyStutteringLife_10_35,0.48370892,0.44365156,0.2902875,0.0837252,0.12689313
MyStutteringLife_10_36,0.13889386,0.47272846,0.27917877,0.24778996,0.3192922
MyStutteringLife_10_37,0.116462946,0.5069152,0.37875918,0.31867248,0.32944098
MyStutteringLife_10_38,0.035610616,0.23619492,0.1620019,0.37440974,0.111221634
MyStutteringLife_10_39,0.46066585,0.4606483,0.42308912,0.21982698,0.19574513
MyStutteringLife_11_0,0.17199887,0.23667681,0.21061058,0.27122036,0.2939361
MyStutteringLife_11_1,0.11214402,0.33824027,0.39056,0.3779526,0.3623175
MyStutteringLife_11_2,0.391715,0.48759377,0.5157823,0.2903484,0.22550294
MyStutteringLife_11_3,0.1250275,0.29301625,0.26911214,0.33084157,0.5126447
MyStutteringLife_11_4,0.6116225,0.31539854,0.19919185,0.16197082,0.18883537
MyStutteringLife_11_5,0.35974392,0.43170542,0.6273542,0.31322187,0.38428682
MyStutteringLife_11_6,0.17888898,0.33155635,0.22374213,0.16040342,0.14556296
MyStutteringLife_11_7,0.5660389,0.47207305,0.4648073,0.45695883,0.7458465
MyStutteringLife_11_8,0.25036487,0.36526892,0.37975833,0.47753066,0.57707185
MyStutteringLife_11_9,0.3169942,0.3493276,0.2978244,0.22401583,0.34032014
MyStutteringLife_11_10,0.19173016,0.31909096,0.1380789,0.18398334,0.4257008
MyStutteringLife_11_11,0.3135837,0.25526434,0.16517097,0.18889382,0.46803823
MyStutteringLife_11_12,0.41656402,0.27228788,0.21786225,0.21096733,0.3497328
MyStutteringLife_11_13,0.27348122,0.42176127,0.3877553,0.25431466,0.27136207
MyStutteringLife_11_14,0.5998846,0.29078853,0.34279168,0.46402296,0.83826596
MyStutteringLife_11_15,0.08702567,0.20601167,0.098075666,0.31820378,0.6421894
MyStutteringLife_11_16,0.1787093,0.21833056,0.17492127,0.14018835,0.12545142
MyStutteringLife_11_17,0.4812698,0.2311836,0.10443332,0.23610742,0.61724174
MyStutteringLife_11_18,0.3068477,0.24492463,0.20446838,0.2634787,0.4366963
MyStutteringLife_11_19,0.2774681,0.8193971,0.6204496,0.123937495,0.35186002
MyStutteringLife_11_20,0.45700976,0.25268048,0.13387224,0.20408162,0.4537646
MyStutteringLife_11_21,0.15964623,0.295355,0.18512303,0.3609203,0.57475156
MyStutteringLife_11_22,0.59594417,0.39227787,0.2802411,0.73541516,0.8851539
MyStutteringLife_11_23,0.27066684,0.38069555,0.2483235,0.17413405,0.27878892
MyStutteringLife_11_24,0.23738831,0.29032004,0.179926,0.15919071,0.08829351
MyStutteringLife_11_25,0.18903035,0.3398162,0.22254281,0.25808144,0.34214848
MyStutteringLife_11_26,0.21100563,0.2588227,0.090731554,0.069099724,0.16127673
MyStutteringLife_11_27,0.1676861,0.33509493,0.34199825,0.2987297,0.24284397
MyStutteringLife_11_28,0.39794776,0.37727714,0.16671142,0.20118797,0.2605061
MyStutteringLife_11_29,0.2162453,0.2667293,0.14952862,0.25544295,0.31746134
MyStutteringLife_11_30,0.38107684,0.42358023,0.7047296,0.4448864,0.22039242
MyStutteringLife_11_31,0.5313049,0.37745246,0.31438646,0.16361469,0.19898653
MyStutteringLife_11_32,0.38189736,0.19487019,0.06418184,0.13526379,0.33968124
MyStutteringLife_11_33,0.33418944,0.26583046,0.14107704,0.14983507,0.29815963
MyStutteringLife_11_34,0.27948463,0.2926865,0.30470473,0.34019113,0.44045255
MyStutteringLife_11_35,0.42692733,0.2546258,0.334017,0.27288324,0.3515432
MyStutteringLife_11_36,0.5637161,0.41209608,0.57833225,0.3598832,0.34884265
MyStutteringLife_11_37,0.62508845,0.3480995,0.536219,0.37023824,0.403588
MyStutteringLife_11_38,0.5255295,0.3539788,0.41182935,0.23584223,0.38020888
MyStutteringLife_11_39,0.5750803,0.29387748,0.26728123,0.18888739,0.29736
MyStutteringLife_12_0,0.725915,0.67754394,0.6353273,0.7020095,0.9942549
MyStutteringLife_12_1,0.1641342,0.45274994,0.31396693,0.36325845,0.44568774
MyStutteringLife_12_2,0.31696573,0.3517233,0.30380777,0.31495342,0.37110582
MyStutteringLife_12_3,0.5392318,0.45235136,0.18671642,0.04676603,0.1424544
MyStutteringLife_12_6,0.55882984,0.40734923,0.08164455,0.09022885,0.23483382
MyStutteringLife_12_7,0.12390539,0.36263707,0.18714711,0.25620362,0.22803648
MyStutteringLife_12_8,0.37657967,0.680567,0.31479213,0.14986295,0.1552509
MyStutteringLife_12_9,0.9791159,0.9028816,0.88294333,0.09930036,0.15027381
MyStutteringLife_12_10,0.19781803,0.32901368,0.08460506,0.12844144,0.33519793
MyStutteringLife_12_11,0.06797272,0.36536175,0.30038103,0.38668174,0.2897262
MyStutteringLife_12_12,0.37150598,0.3311394,0.37291119,0.41055188,0.2916873
MyStutteringLife_12_13,0.106971614,0.32983246,0.30797115,0.38433966,0.4066433
MyStutteringLife_12_14,0.10283614,0.80488193,0.79516685,0.36630464,0.34738177
MyStutteringLife_12_15,0.09906071,0.4428153,0.35808536,0.28621858,0.23217538
MyStutteringLife_12_16,0.24351329,0.5252662,0.21708857,0.112916835,0.076323904
MyStutteringLife_12_17,0.29033026,0.4376669,0.15461695,0.17438711,0.19771206
MyStutteringLife_12_18,0.15508156,0.36061043,0.17496769,0.40439898,0.35770613
MyStutteringLife_12_19,0.1941088,0.7842587,0.69548386,0.17666696,0.13768667
MyStutteringLife_12_20,0.2810719,0.46597785,0.3112963,0.07701732,0.11422608
MyStutteringLife_12_21,0.3246253,0.623072,0.43207294,0.19146752,0.15209462
MyStutteringLife_12_22,0.9953237,0.87249607,0.9224374,0.10710994,0.17495972
MyStutteringLife_12_23,0.48496515,0.5198944,0.30776486,0.16895626,0.28114662
MyStutteringLife_12_24,0.12928945,0.41006523,0.195641,0.23065792,0.325361
MyStutteringLife_12_25,0.2741372,0.5783835,0.46943772,0.57596415,0.77562743
MyStutteringLife_12_26,0.2929279,0.7121731,0.44104895,0.15336382,0.45084018
MyStutteringLife_12_30,0.56836283,0.6071088,0.36430034,0.07039106,0.09561887
MyStutteringLife_12_31,0.05060617,0.5087067,0.53254074,0.33980608,0.17697117
MyStutteringLife_12_32,0.22854039,0.46540946,0.16595758,0.13849019,0.26378226
MyStutteringLife_12_33,0.18884598,0.28218898,0.06024509,0.10641255,0.23701242
MyStutteringLife_12_34,0.27429396,0.7360647,0.5415238,0.18156928,0.22913128
MyStutteringLife_12_35,0.47241026,0.41934532,0.10225896,0.13406873,0.25373086
MyStutteringLife_12_39,0.26377928,0.56958103,0.1141784,0.11531648,0.2850254
MyStutteringLife_13_0,0.5387387,0.5568805,0.6028125,0.2972825,0.5343022
MyStutteringLife_13_1,0.33889046,0.4606158,0.7173569,0.5432321,0.16918282
MyStutteringLife_13_2,0.21925542,0.4389021,0.5858884,0.3187862,0.11174448
MyStutteringLife_13_3,0.56367886,0.54960495,0.6784936,0.5141522,0.56822485
MyStutteringLife_13_6,0.23558606,0.4935667,0.7036359,0.5851936,0.5573863
MyStutteringLife_13_9,0.80817497,0.30688822,0.35218802,0.29755944,0.41068882
MyStutteringLife_13_10,0.090511724,0.4240416,0.45277414,0.41319984,0.25876266
MyStutteringLife_13_12,0.104432695,0.6068733,0.8079635,0.72608656,0.4147993
MyStutteringLife_13_13,0.1382824,0.32288674,0.36666304,0.2642809,0.11904285
MyStutteringLife_13_15,0.2023695,0.32939652,0.43657777,0.30263254,0.27058482
MyStutteringLife_13_20,0.18554656,0.30396912,0.4020207,0.3463983,0.23128735
MyStutteringLife_13_21,0.29934755,0.38135087,0.68584895,0.47824955,0.23332384
MyStutteringLife_13_24,0.17146598,0.5397734,0.7200507,0.42438948,0.19985831
MyStutteringLife_13_25,0.19577913,0.17417616,0.17470917,0.3843266,0.66810334
MyStutteringLife_13_26,0.35530168,0.36670682,0.43974236,0.56457746,0.74343604
MyStutteringLife_13_27,0.2530511,0.41777366,0.50435704,0.38405976,0.19348992
MyStutteringLife_13_30,0.44782874,0.4559305,0.6657134,0.39788976,0.16010866
MyStutteringLife_13_32,0.35176516,0.20135777,0.19852744,0.33827358,0.55783236
MyStutteringLife_13_36,0.5279632,0.21459056,0.20558846,0.30480036,0.47112867
MyStutteringLife_13_37,0.46616554,0.54356754,0.75685084,0.5672389,0.43643668
MyStutteringLife_13_38,0.36296183,0.3575521,0.5765533,0.3166914,0.29482058
MyStutteringLife_13_39,0.07592764,0.6039356,0.06200816,0.14547573,0.026269872
MyStutteringLife_14_1,0.29586056,0.4369807,0.6853651,0.369684,0.11324329
MyStutteringLife_14_2,0.2152391,0.3261162,0.27241385,0.30499816,0.34944355
MyStutteringLife_14_3,0.35210893,0.6020485,0.71271133,0.4457765,0.23355871
MyStutteringLife_14_5,0.55334115,0.5301651,0.5984542,0.26008442,0.29653183
MyStutteringLife_14_6,0.1690211,0.50249964,0.6248928,0.43809143,0.37525097
MyStutteringLife_14_7,0.14305475,0.643904,0.75662506,0.47050235,0.19713065
MyStutteringLife_14_10,0.07772509,0.32683507,0.20049553,0.20638368,0.17037688
MyStutteringLife_14_15,0.06474373,0.48237547,0.47468066,0.570548,0.36334056
MyStutteringLife_14_17,0.23965792,0.7266712,0.90668863,0.57216686,0.25128153
MyStutteringLife_14_18,0.39202502,0.70374817,0.73242545,0.5076495,0.70390254
MyStutteringLife_14_20,0.29523978,0.4502583,0.58489525,0.463748,0.4510938
MyStutteringLife_14_21,0.4704208,0.47669366,0.5921414,0.33971605,0.24445315
MyStutteringLife_14_22,0.22974809,0.408801,0.5526872,0.29864264,0.26095378
MyStutteringLife_14_23,0.2384386,0.5807871,0.7808605,0.5925107,0.18214116
MyStutteringLife_14_24,0.22374727,0.6890751,0.98996603,0.8873541,0.123215936
MyStutteringLife_14_25,0.22191094,0.6922653,0.76047516,0.51702297,0.35154167
MyStutteringLife_14_27,0.085642636,0.376325,0.3789603,0.306199,0.15948525
MyStutteringLife_14_28,0.35329756,0.49571136,0.6975056,0.7106299,0.72334373
MyStutteringLife_14_29,0.2577241,0.3531987,0.46247742,0.27526504,0.21012008
MyStutteringLife_14_30,0.62422264,0.4025554,0.41927543,0.27989835,0.28906533
MyStutteringLife_14_31,0.25452033,0.621865,0.66697156,0.41001537,0.5581836
MyStutteringLife_14_32,0.36671704,0.5358769,0.4663215,0.3706997,0.3832668
MyStutteringLife_14_34,0.8546834,0.43187684,0.6126853,0.33132124,0.17451365
MyStutteringLife_14_35,0.090689555,0.5298278,0.39699683,0.32362363,0.17352164
MyStutteringLife_14_37,0.44607362,0.5163906,0.6486685,0.60474896,0.50882363
MyStutteringLife_14_38,0.3754228,0.49959812,0.60939676,0.46631864,0.33574846
MyStutteringLife_14_39,0.4998652,0.48853165,0.43427587,0.3256066,0.57969177
MyStutteringLife_15_5,0.21318825,0.42721573,0.47581688,0.46802998,0.42016312
MyStutteringLife_15_6,0.109915935,0.36802822,0.20248899,0.22910105,0.059890304
MyStutteringLife_15_7,0.14048699,0.68000776,0.76296306,0.54027516,0.20809795
MyStutteringLife_15_8,0.043650486,0.47542232,0.26202047,0.4340653,0.205381
MyStutteringLife_15_9,0.093878314,0.30466947,0.25787428,0.35365313,0.26947364
MyStutteringLife_15_11,0.07328063,0.2878928,0.20303129,0.4271951,0.53706485
MyStutteringLife_15_12,0.17572024,0.38580734,0.30820435,0.28620538,0.26556924
MyStutteringLife_15_13,0.10681097,0.33650634,0.18629888,0.22250003,0.17718242
MyStutteringLife_15_14,0.42559022,0.30192122,0.2729529,0.34962806,0.32121795
MyStutteringLife_15_15,0.51393443,0.5780511,0.77927774,0.6685332,0.32614872
MyStutteringLife_15_16,0.35193864,0.36961854,0.2887479,0.24490559,0.22119504
MyStutteringLife_15_17,0.16748959,0.5223395,0.6484991,0.5449755,0.14575629
MyStutteringLife_15_18,0.11534932,0.3971754,0.31433535,0.306308,0.26064268
MyStutteringLife_15_19,0.10044559,0.38424698,0.4443756,0.4617584,0.32471067
MyStutteringLife_15_21,0.27382895,0.45277873,0.4925579,0.34254748,0.20359693
MyStutteringLife_15_22,0.18697579,0.4397528,0.4385063,0.4090366,0.25324297
MyStutteringLife_15_24,0.06792335,0.3377398,0.37314186,0.54655993,0.50207573
MyStutteringLife_15_25,0.038676273,0.5845357,0.7657966,0.7490194,0.57962984
MyStutteringLife_15_27,0.2900421,0.32411885,0.23257406,0.53971696,0.8386927
MyStutteringLife_15_28,0.16056228,0.37913448,0.42934158,0.49572524,0.42545226
MyStutteringLife_15_29,0.49861363,0.18319668,0.07922138,0.58959144,0.9702955
MyStutteringLife_15_30,0.20646666,0.41508856,0.41263893,0.33447546,0.3448692
MyStutteringLife_15_31,0.18608981,0.39672714,0.44501862,0.42629066,0.37507713
MyStutteringLife_15_32,0.20697731,0.31761056,0.26237756,0.48072863,0.70050985
MyStutteringLife_15_33,0.18714017,0.48359004,0.5179088,0.3506087,0.20485201
MyStutteringLife_15_34,0.15879455,0.3051204,0.21689355,0.4378291,0.52194566
MyStutteringLife_15_35,0.30624828,0.3208505,0.32883677,0.35237196,0.358189
MyStutteringLife_15_36,0.1525351,0.2869399,0.22863537,0.47773156,0.79767334
MyStutteringLife_15_37,0.3617381,0.39727986,0.31847492,0.49587658,0.8511716
MyStutteringLife_15_38,0.17209122,0.2592444,0.1861262,0.4861653,0.70585215
MyStutteringLife_15_39,0.13390724,0.30762643,0.23667176,0.47500676,0.36064506
MyStutteringLife_16_1,0.57619005,0.42100587,0.6992228,0.3589397,0.25813758
MyStutteringLife_16_4,0.36268693,0.2814064,0.3731649,0.35688666,0.4636746
MyStutteringLife_16_5,0.22452207,0.4261078,0.5764822,0.46767783,0.33501676
MyStutteringLife_16_6,0.331454,0.33156627,0.549023,0.42999896,0.4175768
MyStutteringLife_16_7,0.7166472,0.642944,0.6904935,0.49583575,0.5811916
MyStutteringLife_16_8,0.25712398,0.31365845,0.45242065,0.50890803,0.4525577
MyStutteringLife_16_9,0.2466922,0.3961883,0.52821136,0.51601624,0.44960988
MyStutteringLife_16_10,0.6133797,0.4101931,0.6554342,0.42712262,0.43249306
MyStutteringLife_16_12,0.011177588,0.88563174,0.9940533,0.8457717,0.8019812
MyStutteringLife_16_13,0.11585584,0.4581103,0.4059205,0.3116683,0.13585661
MyStutteringLife_16_14,0.29430568,0.27658463,0.34765142,0.299359,0.35104206
MyStutteringLife_16_15,0.2894077,0.38403815,0.45655766,0.3246138,0.24321607
MyStutteringLife_16_16,0.27352932,0.6009027,0.6686428,0.44183728,0.25070754
MyStutteringLife_16_18,0.6444249,0.6064384,0.7826922,0.44551736,0.47994593
MyStutteringLife_16_19,0.61558944,0.28427684,0.44239876,0.5275714,0.6129063
MyStutteringLife_16_20,0.18180251,0.43261012,0.38591492,0.37258545,0.23055156
MyStutteringLife_16_21,0.101478234,0.52936786,0.49910074,0.48402438,0.4572818
MyStutteringLife_16_22,0.39437506,0.7003066,0.86672837,0.5340521,0.1960773
MyStutteringLife_16_23,0.13605006,0.515504,0.6157979,0.5590313,0.38166386
MyStutteringLife_16_24,0.3842331,0.39512783,0.5766419,0.4727504,0.30209568
MyStutteringLife_16_26,0.24051172,0.49102843,0.63626546,0.5570495,0.20535295
MyStutteringLife_16_27,0.22736274,0.2799894,0.11522449,0.16685325,0.24216737
MyStutteringLife_16_28,0.33332837,0.3219236,0.33282572,0.47552872,0.6298122
MyStutteringLife_16_29,0.271073,0.43301097,0.6676765,0.42303774,0.2520851
MyStutteringLife_16_35,0.039747287,0.41219035,0.25954536,0.43583027,0.08384777
MyStutteringLife_16_38,0.07390604,0.6676219,0.6456019,0.45248815,0.1832703
MyStutteringLife_16_39,0.16691414,0.47515878,0.30606395,0.23697853,0.10950572
MyStutteringLife_17_0,0.1595146,0.49033564,0.448229,0.22667287,0.3424505
MyStutteringLife_17_1,0.13730747,0.4768974,0.6229447,0.42824367,0.3143422
MyStutteringLife_17_2,0.24131607,0.26596224,0.09917028,0.24257058,0.50337857
MyStutteringLife_17_3,0.11175713,0.3632078,0.3179147,0.4295873,0.43547043
MyStutteringLife_17_4,0.3872493,0.38234338,0.4376336,0.25498343,0.30641693
MyStutteringLife_17_5,0.31065118,0.39655894,0.49777246,0.624308,0.72723293
MyStutteringLife_17_6,0.75310457,0.42830873,0.6377217,0.26132584,0.41393203
MyStutteringLife_17_7,0.07093139,0.5554209,0.6510911,0.3470779,0.1824841
MyStutteringLife_17_8,0.26299986,0.56311285,0.7327719,0.395151,0.40937096
MyStutteringLife_17_9,0.18599589,0.42203903,0.49085018,0.3344363,0.29806128
MyStutteringLife_17_10,0.21852767,0.47928625,0.5821267,0.4598562,0.3434329
MyStutteringLife_17_11,0.15539409,0.5182769,0.68981826,0.4803508,0.26458007
MyStutteringLife_17_12,0.16879818,0.26608077,0.28988433,0.24335273,0.16236798
MyStutteringLife_17_13,0.28230527,0.36995846,0.40186465,0.34426406,0.5024679
MyStutteringLife_17_14,0.1611235,0.4582595,0.37139648,0.34638792,0.54648936
MyStutteringLife_17_15,0.20351458,0.3668862,0.19939,0.15576829,0.20862508
MyStutteringLife_17_16,0.46333963,0.32709166,0.2825273,0.32558325,0.78616333
MyStutteringLife_17_17,0.24445482,0.4317199,0.6342282,0.39204836,0.34084898
MyStutteringLife_17_18,0.19343165,0.3748283,0.49690077,0.31900916,0.33126652
MyStutteringLife_17_19,0.29026103,0.47318304,0.30129018,0.15250412,0.35342407
MyStutteringLife_17_23,0.34029108,0.42185038,0.45063376,0.28150737,0.30358037
MyStutteringLife_17_27,0.2243545,0.46390927,0.42149565,0.39094427,0.7265842
MyStutteringLife_17_28,0.12209246,0.37472594,0.3635162,0.33420122,0.40582263
MyStutteringLife_17_34,0.15676245,0.33188903,0.34276527,0.35636714,0.32031864
MyStutteringLife_17_35,0.5174322,0.5723211,0.6954314,0.36883846,0.66581845
MyStutteringLife_17_37,0.17973693,0.5114796,0.5508344,0.4596431,0.48232567
MyStutteringLife_17_39,0.29165223,0.69653684,0.7103634,0.6063229,0.23699865
MyStutteringLife_18_2,0.045367036,0.32843125,0.26202613,0.25822136,0.14375603
MyStutteringLife_18_3,0.48904952,0.28637335,0.22039998,0.34413987,0.63226825
