Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,target_label,audio_path,EpId_clean,ClipId_clean
StutterTalk,37,113,8398880,8446880,False,StutterTalk_37_1,0.5790149569511414,train,test,train,dev,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_113.wav,37,113
StutterTalk,37,167,13891520,13939520,False,StutterTalk_37_2,0.4162968695163727,train,test,train,dev,0,0,3,0,0,0,0,0,1,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_167.wav,37,167
StutterTalk,37,168,13928160,13976160,False,StutterTalk_37_2,0.562533438205719,train,test,train,dev,0,0,3,0,1,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_168.wav,37,168
StutterTalk,38,26,16109440,16157440,False,StutterTalk_38_1,0.3681672811508178,train,test,train,dev,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/38/StutterTalk_38_26.wav,38,26
StutterTalk,43,15,62440480,62488480,True,Peter Reitzes,0.4629437923431396,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_15.wav,43,15
StutterTalk,43,24,66149120,66197120,True,Peter Reitzes,0.4956425726413727,,train,test,test,0,0,3,0,0,0,0,2,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_24.wav,43,24
StutterTalk,43,26,67456320,67504320,True,Peter Reitzes,0.2253462970256805,,train,test,test,0,0,3,0,0,1,1,0,0,0,0,1,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_26.wav,43,26
StutterTalk,43,50,14391360,14439360,True,Peter Reitzes,0.2679566442966461,,train,test,test,0,0,3,1,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_50.wav,43,50
StutterTalk,43,54,3151040,3199040,True,Peter Reitzes,0.3149457573890686,,train,test,test,0,0,3,1,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_54.wav,43,54
StutterTalk,43,92,25102400,25150400,True,Peter Reitzes,0.5603193640708923,,train,test,test,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_92.wav,43,92
StutterTalk,43,118,5027840,5075840,True,Peter Reitzes,0.3417936861515045,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_118.wav,43,118
StutterTalk,43,166,45277120,45325120,True,Peter Reitzes,0.3864136934280395,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_166.wav,43,166
StutterTalk,43,201,53391840,53439840,True,Peter Reitzes,0.5869187116622925,,train,test,test,0,0,3,1,1,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_201.wav,43,201
StutterTalk,46,22,11953920,12001920,True,Peter Reitzes,0.5089756846427917,,train,test,test,0,0,3,0,0,0,0,2,0,2,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/46/StutterTalk_46_22.wav,46,22
StutterTalk,47,17,2671360,2719360,True,Peter Reitzes,0.4382928311824798,,train,test,test,0,0,3,1,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/47/StutterTalk_47_17.wav,47,17
StutterTalk,55,1,32523840,32571840,False,StutterTalk_55_2,0.7591038942337036,train,dev,dev,train,0,0,3,1,1,0,1,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/55/StutterTalk_55_1.wav,55,1
StutterTalk,57,20,18102560,18150560,True,Caryn Herring,0.3601528406143188,train,dev,dev,train,0,0,3,0,0,0,1,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/57/StutterTalk_57_20.wav,57,20
StutterTalk,57,26,26681600,26729600,True,Caryn Herring,0.4979521334171295,train,dev,dev,train,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/57/StutterTalk_57_26.wav,57,26
StutterTalk,62,27,2600480,2648480,False,StutterTalk_62_1,0.6055293083190918,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/62/StutterTalk_62_27.wav,62,27
StutterTalk,62,30,26678720,26726720,False,StutterTalk_62_1,0.52469402551651,train,dev,dev,train,0,0,3,1,0,2,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/62/StutterTalk_62_30.wav,62,30
StutterTalk,63,10,6325600,6373600,True,Chaya Goldstein,0.5560003519058228,train,dev,dev,train,0,0,3,1,1,0,1,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_10.wav,63,10
StutterTalk,63,67,21067040,21115040,True,Chaya Goldstein,0.4484054744243622,train,dev,dev,train,0,0,3,0,0,3,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_67.wav,63,67
StutterTalk,63,74,24678560,24726560,True,Chaya Goldstein,0.5560628771781921,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_74.wav,63,74
StutterTalk,63,75,24738400,24786400,True,Chaya Goldstein,0.3998606503009796,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_75.wav,63,75
StutterTalk,63,84,25220640,25268640,True,Chaya Goldstein,0.5001122355461121,train,dev,dev,train,0,0,3,1,0,1,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_84.wav,63,84
StutterTalk,63,102,27821280,27869280,True,Chaya Goldstein,0.5346834659576416,train,dev,dev,train,0,0,3,0,0,3,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_102.wav,63,102
StutterTalk,63,109,28737440,28785440,True,Chaya Goldstein,0.5086170434951782,train,dev,dev,train,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_109.wav,63,109
StutterTalk,63,133,33938400,33986400,True,Chaya Goldstein,0.5226248502731323,train,dev,dev,train,0,0,3,0,1,3,1,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_133.wav,63,133
StutterTalk,64,27,25121440,25169440,False,StutterTalk_64_0,0.5230503082275391,train,test,train,dev,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_27.wav,64,27
StutterTalk,64,72,6097280,6145280,False,StutterTalk_64_0,0.6227445602416992,train,test,train,dev,0,0,3,0,0,1,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_72.wav,64,72
StutterTalk,64,75,1115680,1163680,False,StutterTalk_64_0,0.5453555583953857,train,test,train,dev,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_75.wav,64,75
StutterTalk,64,98,8092160,8140160,True,Reuben Schuff,0.5745095610618591,train,test,train,dev,0,0,3,0,0,0,0,3,1,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_98.wav,64,98
StutterTalk,64,108,9352960,9400960,False,StutterTalk_64_0,0.3255403935909271,train,test,train,dev,0,1,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_108.wav,64,108
StutterTalk,64,160,17283040,17331040,True,Reuben Schuff,0.2173364758491516,train,test,train,dev,0,1,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_160.wav,64,160
StutterTalk,64,174,18451200,18499200,True,Reuben Schuff,0.4126407206058502,train,test,train,dev,0,0,3,1,0,0,0,3,1,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_174.wav,64,174
StutterTalk,64,196,20910880,20958880,False,StutterTalk_64_0,0.4656543433666229,train,test,train,dev,0,1,3,2,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_196.wav,64,196
StutterTalk,64,200,21098080,21146080,False,StutterTalk_64_0,0.5096753835678101,train,test,train,dev,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_200.wav,64,200
StutterTalk,64,203,21906240,21954240,False,StutterTalk_64_0,0.1148081049323082,train,test,train,dev,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_203.wav,64,203
StutterTalk,64,204,3362720,3410720,True,Reuben Schuff,0.4480891823768616,train,test,train,dev,0,0,3,0,0,0,0,3,1,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_204.wav,64,204
StutterTalk,65,2,33687200,33735200,True,Chaya Goldstein,0.4153016805648803,train,dev,dev,train,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/65/StutterTalk_65_2.wav,65,2
StutterTalk,65,24,15349760,15397760,True,Chaya Goldstein,0.2111123651266098,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/65/StutterTalk_65_24.wav,65,24
StutterTalk,66,1,42757440,42805440,True,Chaya Goldstein,0.490335077047348,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/66/StutterTalk_66_1.wav,66,1
StutterTalk,66,3,43231040,43279040,True,Chaya Goldstein,0.5682253837585449,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/66/StutterTalk_66_3.wav,66,3
StutterTalk,66,10,2481120,2529120,True,Chaya Goldstein,0.1554215550422668,train,dev,dev,train,0,0,3,1,1,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/66/StutterTalk_66_10.wav,66,10
StutterTalk,66,19,22947680,22995680,False,StutterTalk_66_0,0.6042632460594177,train,test,train,dev,0,0,3,0,0,0,0,0,1,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/66/StutterTalk_66_19.wav,66,19
StutterTalk,66,25,26189600,26237600,False,StutterTalk_66_4,0.3424183428287506,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/66/StutterTalk_66_25.wav,66,25
StutterTalk,67,0,40036320,40084320,False,StutterTalk_67_0,0.4709187150001526,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/67/StutterTalk_67_0.wav,67,0
StutterTalk,68,0,2090560,2138560,True,Chaya Goldstein,0.4146974086761474,train,dev,dev,train,0,0,3,1,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_0.wav,68,0
StutterTalk,68,46,12235840,12283840,True,Chaya Goldstein,0.3752282857894897,train,dev,dev,train,0,0,3,1,0,1,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_46.wav,68,46
StutterTalk,68,74,2510240,2558240,True,Chaya Goldstein,0.3448437452316284,train,dev,dev,train,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_74.wav,68,74
StutterTalk,68,139,32792480,32840480,True,Chaya Goldstein,0.5192992091178894,train,dev,dev,train,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_139.wav,68,139
StutterTalk,68,161,36744320,36792320,True,Chaya Goldstein,0.3012124300003052,train,dev,dev,train,0,0,3,0,0,0,0,3,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_161.wav,68,161
StutterTalk,68,176,8412640,8460640,True,Chaya Goldstein,0.1382071673870086,train,dev,dev,train,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_176.wav,68,176
StutterTalk,69,1,41810880,41858880,True,Chaya Goldstein,0.2205450236797332,train,dev,dev,train,0,0,3,0,0,0,0,0,1,3,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/69/StutterTalk_69_1.wav,69,1
StutterTalk,69,10,8305760,8353760,False,StutterTalk_69_0,0.3763728141784668,train,test,train,dev,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/69/StutterTalk_69_10.wav,69,10
StutterTalk,69,12,9828640,9876640,True,Chaya Goldstein,0.4417840838432312,train,dev,dev,train,0,0,3,2,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/69/StutterTalk_69_12.wav,69,12
StutterTalk,69,26,30098080,30146080,False,StutterTalk_69_0,-0.0243656616657972,train,test,train,dev,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/69/StutterTalk_69_26.wav,69,26
StutterTalk,70,18,54332000,54380000,True,Chaya Goldstein,0.4320652484893799,train,dev,dev,train,0,0,3,0,1,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/70/StutterTalk_70_18.wav,70,18
StutterTalk,70,32,24653440,24701440,True,Chaya Goldstein,0.2868613004684448,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/70/StutterTalk_70_32.wav,70,32
StutterTalk,70,35,7778720,7826720,True,Chaya Goldstein,0.2722621262073517,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/70/StutterTalk_70_35.wav,70,35
StutterTalk,71,4,4957600,5005600,False,StutterTalk_71_0,0.1689702421426773,train,dev,dev,train,0,0,3,0,2,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/71/StutterTalk_71_4.wav,71,4
StutterTalk,71,29,14638880,14686880,False,StutterTalk_71_0,0.4716504216194153,train,dev,dev,train,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/71/StutterTalk_71_29.wav,71,29
StutterTalk,71,30,16007200,16055200,False,StutterTalk_71_0,0.4764141738414764,train,dev,dev,train,0,0,3,0,0,0,0,0,1,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/71/StutterTalk_71_30.wav,71,30
StutterTalk,72,7,24756480,24804480,True,Reuben Schuff,0.4335423409938812,train,test,train,dev,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_7.wav,72,7
StutterTalk,72,19,2564960,2612960,False,StutterTalk_72_1,0.530722439289093,train,dev,dev,train,0,0,3,0,0,0,0,0,0,2,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_19.wav,72,19
StutterTalk,72,21,25488000,25536000,True,Reuben Schuff,0.6206547617912292,train,test,train,dev,0,0,3,1,0,0,0,0,0,2,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_21.wav,72,21
StutterTalk,72,25,26248800,26296800,False,StutterTalk_72_1,0.430008202791214,train,dev,dev,train,0,0,3,1,1,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_25.wav,72,25
StutterTalk,72,26,26274560,26322560,False,StutterTalk_72_1,0.5256310701370239,train,dev,dev,train,0,1,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_26.wav,72,26
StutterTalk,72,38,4140960,4188960,True,Reuben Schuff,0.5347156524658203,train,test,train,dev,0,0,3,2,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_38.wav,72,38
StutterTalk,72,39,4169280,4217280,True,Reuben Schuff,0.577970564365387,train,test,train,dev,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_39.wav,72,39
StutterTalk,72,72,9152000,9200000,False,StutterTalk_72_1,0.5286462306976318,train,dev,dev,train,0,0,3,0,0,0,1,1,0,2,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_72.wav,72,72
StutterTalk,72,74,9219360,9267360,False,StutterTalk_72_1,0.4397070407867431,train,dev,dev,train,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_74.wav,72,74
StutterTalk,72,135,17785760,17833760,False,StutterTalk_72_1,0.4939955174922943,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_135.wav,72,135
StutterTalk,72,136,17819360,17867360,False,StutterTalk_72_1,0.3834887444972992,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_136.wav,72,136
StutterTalk,72,144,18202240,18250240,True,Reuben Schuff,0.5032688975334167,train,test,train,dev,0,0,3,0,0,0,0,0,1,2,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_144.wav,72,144
StutterTalk,72,164,21492160,21540160,False,StutterTalk_72_1,0.6077446937561035,train,dev,dev,train,0,0,3,0,0,1,0,1,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_164.wav,72,164
StutterTalk,72,170,21934560,21982560,False,StutterTalk_72_1,0.4071029424667358,train,dev,dev,train,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_170.wav,72,170
StutterTalk,75,9,47826080,47874080,False,StutterTalk_75_0,0.4694368243217468,train,dev,dev,train,0,0,3,0,1,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/75/StutterTalk_75_9.wav,75,9
StutterTalk,75,16,13241920,13289920,False,StutterTalk_75_0,0.2300828099250793,train,dev,dev,train,0,0,3,0,0,0,0,0,1,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/75/StutterTalk_75_16.wav,75,16
StutterTalk,79,18,14237920,14285920,True,Christopher Constantino,0.6044492721557617,train,dev,dev,train,0,0,3,1,0,0,0,1,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/79/StutterTalk_79_18.wav,79,18
StutteringIsCool,6,39,12928480,12976480,False,StutteringIsCool_6_1,0.1823713481426239,train,dev,dev,train,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/6/StutteringIsCool_6_39.wav,6,39
StutteringIsCool,7,15,7926240,7974240,True,Daniele Rossi,,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/7/StutteringIsCool_7_15.wav,7,15
StutteringIsCool,7,18,11759840,11807840,True,Daniele Rossi,,,train,test,test,0,0,3,0,0,1,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/7/StutteringIsCool_7_18.wav,7,18
StutteringIsCool,9,6,11805920,11853920,True,Daniele Rossi,0.3253518342971802,,train,test,test,0,1,3,0,0,0,2,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/9/StutteringIsCool_9_6.wav,9,6
StutteringIsCool,12,14,2742880,2790880,True,Daniele Rossi,0.3463776707649231,,train,test,test,0,0,3,0,1,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/12/StutteringIsCool_12_14.wav,12,14
StutteringIsCool,13,5,26607360,26655360,False,StutteringIsCool_13_1,0.414289653301239,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/13/StutteringIsCool_13_5.wav,13,5
StutteringIsCool,15,15,6852960,6900960,True,Daniele Rossi,0.3757466375827789,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/15/StutteringIsCool_15_15.wav,15,15
StutteringIsCool,15,23,10446720,10494720,True,Daniele Rossi,0.3563394248485565,,train,test,test,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/15/StutteringIsCool_15_23.wav,15,23
StutteringIsCool,15,33,17627040,17675040,True,Daniele Rossi,0.4184622466564178,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/15/StutteringIsCool_15_33.wav,15,33
StutteringIsCool,18,26,833760,881760,True,Daniele Rossi,0.3001534640789032,,train,test,test,0,1,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/18/StutteringIsCool_18_26.wav,18,26
StutteringIsCool,19,2,1869760,1917760,False,StutteringIsCool_19_0,0.1963477134704589,train,dev,dev,train,0,0,3,1,0,1,1,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/19/StutteringIsCool_19_2.wav,19,2
StutteringIsCool,21,8,31178720,31226720,False,StutteringIsCool_21_1,0.3697468638420105,train,dev,dev,train,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/21/StutteringIsCool_21_8.wav,21,8
StutteringIsCool,21,16,7828000,7876000,True,Daniele Rossi,0.5186794400215149,,train,test,test,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/21/StutteringIsCool_21_16.wav,21,16
StutteringIsCool,21,26,12640480,12688480,False,StutteringIsCool_21_1,0.0307910107076168,train,dev,dev,train,0,0,3,1,1,0,1,0,0,0,0,1,Prolongation,../SEP-28k_CLIP/StutteringIsCool/21/StutteringIsCool_21_26.wav,21,26
StutteringIsCool,23,5,4173440,4221440,,,,,test,train,dev,0,0,3,0,0,0,0,2,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/23/StutteringIsCool_23_5.wav,23,5
StutteringIsCool,25,13,9775520,9823520,True,Daniele Rossi,,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/25/StutteringIsCool_25_13.wav,25,13
StutteringIsCool,25,15,10519360,10567360,True,Daniele Rossi,,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/25/StutteringIsCool_25_15.wav,25,15
StutteringIsCool,27,33,15265280,15313280,True,Daniele Rossi,0.6509819626808167,,train,test,test,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/27/StutteringIsCool_27_33.wav,27,33
StutteringIsCool,33,14,19155520,19203520,,,,,test,train,dev,0,0,3,0,0,0,0,0,0,2,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/33/StutteringIsCool_33_14.wav,33,14
StutteringIsCool,34,153,18281280,18329280,False,StutteringIsCool_34_1,0.7322943806648254,train,test,train,dev,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/34/StutteringIsCool_34_153.wav,34,153
StutteringIsCool,34,188,20478240,20526240,True,Daniele Rossi,0.1313681751489639,,train,test,test,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/34/StutteringIsCool_34_188.wav,34,188
StutteringIsCool,37,12,1300960,1348960,True,Daniele Rossi,0.2513293325901031,,train,test,test,0,0,3,1,1,0,0,1,0,0,0,1,Prolongation,../SEP-28k_CLIP/StutteringIsCool/37/StutteringIsCool_37_12.wav,37,12
StutteringIsCool,37,24,12383680,12431680,False,StutteringIsCool_37_0,0.7427547574043274,train,test,train,dev,0,0,3,2,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/37/StutteringIsCool_37_24.wav,37,24
StutteringIsCool,37,27,13733120,13781120,False,StutteringIsCool_37_0,0.8424965739250183,train,test,train,dev,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/37/StutteringIsCool_37_27.wav,37,27
StutteringIsCool,39,24,12164000,12212000,True,Daniele Rossi,0.3731155097484588,,train,test,test,0,0,3,1,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/39/StutteringIsCool_39_24.wav,39,24
StutteringIsCool,40,8,6220320,6268320,True,Daniele Rossi,0.5502347946166992,,train,test,test,0,0,3,0,0,0,1,0,1,0,0,1,Prolongation,../SEP-28k_CLIP/StutteringIsCool/40/StutteringIsCool_40_8.wav,40,8
StutteringIsCool,40,31,19292000,19340000,True,Daniele Rossi,0.351755291223526,,train,test,test,0,0,3,1,1,2,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/40/StutteringIsCool_40_31.wav,40,31
StutteringIsCool,40,36,20612480,20660480,True,Daniele Rossi,0.0137515999376773,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/40/StutteringIsCool_40_36.wav,40,36
StutteringIsCool,40,38,21493120,21541120,True,Daniele Rossi,0.3931357264518738,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/40/StutteringIsCool_40_38.wav,40,38
StutteringIsCool,43,1,34320800,34368800,True,Daniele Rossi,0.2190503031015396,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/43/StutteringIsCool_43_1.wav,43,1
StutteringIsCool,43,2,35348160,35396160,True,Daniele Rossi,0.4358533918857574,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/43/StutteringIsCool_43_2.wav,43,2
StutteringIsCool,43,5,39000160,39048160,True,Daniele Rossi,0.3579185307025909,,train,test,test,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/43/StutteringIsCool_43_5.wav,43,5
StutteringIsCool,43,17,17067680,17115680,True,Daniele Rossi,0.4664842188358307,,train,test,test,0,0,3,0,0,0,0,2,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/43/StutteringIsCool_43_17.wav,43,17
StutteringIsCool,43,18,17224320,17272320,True,Daniele Rossi,0.1919454038143158,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/43/StutteringIsCool_43_18.wav,43,18
StutteringIsCool,43,21,19532640,19580640,False,StutteringIsCool_43_0,0.259811669588089,train,test,train,dev,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/43/StutteringIsCool_43_21.wav,43,21
